EsdCode,EsdName,DistrictCode,SchoolCode,DistrictName,SchoolName,Subject,IndexAll,IndexAmericanIndian,IndexAsian,IndexBlack,IndexHispanic,IndexWhite,IndexPacificIslander,IndexTwoOrMoreRaces,IndexSpecialEd,IndexLtdEnglish,IndexLowIncome,MetTargetBeforeSHAll,MetTargetBeforeSHAmericanIndian,MetTargetBeforeSHAsian,MetTargetBeforeSHBlack,MetTargetBeforeSHHispanic,MetTargetBeforeSHWhite,MetTargetBeforeSHPacificIslander,MetTargetBeforeSHTwoOrMoreRaces,MetTargetBeforeSHSpecialEd,MetTargetBeforeSHLtdEnglish,MetTargetBeforeSHLowIncome,PreviousWeightedCEMetAll,PreviousWeightedCEMetAmericanIndian,PreviousWeightedCEMetAsian,PreviousWeightedCEMetBlack,PreviousWeightedCEMetHispanic,PreviousWeightedCEMetWhite,PreviousWeightedCEMetPACIFICISLANDER,PreviousWeightedCEMetTWOORMORERACES,PreviousWeightedCEMetSpecialEd,PreviousWeightedCEMetLtdEnglish,PreviousWeightedCEMetLowIncome,ReductionPercentAll,ReductionPercentAmericanIndian,ReductionPercentAsian,ReductionPercentBlack,ReductionPercentHispanic,ReductionPercentWhite,ReductionPercentPACIFICISLANDER,ReductionPercentTWOORMORERACES,ReductionPercentSpecialEd,ReductionPercentLtdEnglish,ReductionPercentLowIncome,Met10PercentFlagAll,Met10PercentFlagAmericanIndian,Met10PercentFlagAsian,Met10PercentFlagBlack,Met10PercentFlagHispanic,Met10PercentFlagWhite,Met10PercentFlagPACIFICISLANDER,Met10PercentFlagTWOORMORERACES,Met10PercentFlagSpecialEd,Met10PercentFlagLtdEnglish,Met10PercentFlagLowIncome,MetOtherIndicatorFlagAll,MetOtherIndicatorFlagAmericanIndian,MetOtherIndicatorFlagAsian,MetOtherIndicatorFlagBlack,MetOtherIndicatorFlagHispanic,MetOtherIndicatorFlagWhite,MetOtherIndicatorFlagPACIFICISLANDER,MetOtherIndicatorFlagTWOORMORERACES,MetOtherIndicatorFlagSpecialEd,MetOtherIndicatorFlagLtdEnglish,MetOtherIndicatorFlagLowIncome,MetTargetAfterSHFlagAll,MetTargetAfterSHFlagAmericanIndian,MetTargetAfterSHFlagAsian,MetTargetAfterSHFlagBlack,MetTargetAfterSHFlagHispanic,MetTargetAfterSHFlagWhite,MetTargetAfterSHFlagPACIFICISLANDER,MetTargetAfterSHFlagTWOORMORERACES,MetTargetAfterSHFlagSpecialEd,MetTargetAfterSHFlagLtdEnglish,MetTargetAfterSHFlagLowIncome
34801,Educational Service District 113,14005,2834,Aberdeen School District,A J West Elementary,Math,,-50,-23.8,-20,,,,-42.9,,-6.8,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,,20,,50,,,,,,22.2,,,21.9,,20,,,,,,32.9,,,true,false,true,,,false,false,,true,,,true,true,true,,,true,true,,true,,No,N<Required,N<Required,N<Required,Yes,No,N/A,N<Required,No,N<Required,No
34801,Educational Service District 113,14005,2834,Aberdeen School District,A J West Elementary,Reading,,0,-23.8,0,,,,-14.3,,-4.5,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,,,,,,,,,,29.6,,,,,,,,,,,38.2,,,,false,,,,false,false,,true,,,true,true,true,,,true,true,,true,,No,N<Required,N<Required,N<Required,Yes,No,N/A,N<Required,No,N<Required,No
34801,Educational Service District 113,14005,3216,Aberdeen School District,Central Park Elementary,Math,-21.5,0,-25,-100,-34.5,,,,-77.7,-100,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,61,,,,37.5,,,,10,40,,-16.9,,,,-12,,,,-2.6,-66.7,,false,,false,false,false,,false,false,false,false,,true,true,true,true,true,,true,true,true,true,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
34801,Educational Service District 113,14005,3216,Aberdeen School District,Central Park Elementary,Reading,-20.6,0,-50,-100,-19.2,,,,-54,-100,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,63.6,,,,75,,,,20,60,,-22.2,,,,-140,,,,-5.8,-150,,false,,false,false,false,,false,false,false,false,,true,true,true,true,true,,true,true,true,true,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
34801,Educational Service District 113,14005,3857,Aberdeen School District,Harbor High School,Math,-17,,,,-100,0,,,-100,,-8.8,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,16.7,,,,33.3,,,,,,20,33.3,,,,-50,,,,0,,37.5,true,false,false,false,false,,false,false,false,false,true,false,,,,,false,,,,,false,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
34801,Educational Service District 113,14005,3857,Aberdeen School District,Harbor High School,Reading,-41.4,,,,0,-39.3,,-100,-100,,-45.5,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,57.1,,,,,55.6,,,50,,70,-69.7,,,,,-68.8,,,-100,,-159.3,false,false,false,false,,false,false,false,false,false,false,false,,,,,false,,,,,false,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N<Required
34801,Educational Service District 113,14005,3476,Aberdeen School District,J M Weatherwax High School,Math,,0,0,0,,,0,0,-59.7,-80,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No,,,,,,,,,7.1,,,,,,,,,,,18.3,20,,,,,,,,,,false,false,,,,,,,,,,false,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,14005,3476,Aberdeen School District,J M Weatherwax High School,Reading,,0,0,0,,,0,0,-46.5,-19.7,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No,,,,,,,,,14.3,,,,,,,,,,,23.6,40,,,,,,,,,,false,true,,,,,,,,,,false,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,14005,2449,Aberdeen School District,McDermoth Elementary,Math,-27.9,-28.1,-57.1,-3.3,,-11.2,,-66.7,-67.9,-65.3,-35.6,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,N<Required,No,51.2,40,,,,61.5,,,12.5,5.9,39.8,7.6,-19,,33.3,,18,,,-0.6,5.6,2.3,false,false,false,true,,false,false,false,false,false,false,true,false,false,false,,false,true,false,false,false,false,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,14005,2449,Aberdeen School District,McDermoth Elementary,Reading,-21.4,-16.9,-42.9,-3.3,,-8.8,,-100,-62.1,-47.9,-28.2,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,N<Required,No,51.4,60,,,,60.9,,,17.5,,38,21.2,-42.9,,33.3,,28.5,,,-1.8,22.2,16.8,true,false,false,true,,true,false,false,false,true,false,true,false,false,false,,false,true,false,false,false,false,Yes,N<Required,N<Required,N<Required,No,No,N/A,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,14005,2305,Aberdeen School District,Miller Junior High,Math,-48.8,-48.1,-17.4,-38.6,-58.8,-37.2,-25,-38.1,-76.7,-72.4,-57.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,47.5,,,,44.3,49.2,,,8.6,23.1,39.1,-8,25,,,-30.2,6.6,,,1.9,-17,-9.5,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,true,true,true,false,false,false,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
34801,Educational Service District 113,14005,2305,Aberdeen School District,Miller Junior High,Reading,-43.3,-16.8,-4.1,-23,-54.7,-32.3,-25,-31.4,,-72.4,-52.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,39.4,28.6,,,38.1,39.2,,,,11.5,28.9,15.6,30,,,-11.7,30.2,,,,-1.7,12.3,false,true,false,false,false,true,false,false,,false,false,true,true,true,true,false,true,true,true,,false,false,No,N<Required,N<Required,N<Required,No,Yes,N<Required,N<Required,No,No,No
34801,Educational Service District 113,14005,2763,Aberdeen School District,Robert Gray Elementary,Math,-35.9,-25,-50,-100,-29.1,,0,-50,-75.6,-75,-46.5,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,33.8,50,,100,10.3,,,,12,10,26.3,15.9,0,,,29.8,,,,-2.8,2.8,9,false,false,false,false,true,,,false,false,false,false,true,true,true,true,true,,true,true,true,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,14005,2763,Aberdeen School District,Robert Gray Elementary,Reading,-18.4,-25,0,-100,-12.6,,0,-50,-52.8,-62.5,-24.2,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,49.3,50,,100,34.5,,,,8,,40,23.7,0,,,32.2,,,,12,25,17.6,true,false,,false,true,,,false,false,true,false,true,true,true,true,true,,true,true,true,true,true,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,14005,2971,Aberdeen School District,Stevens Elementary School,Math,-16.5,-4.1,-11.1,-33.3,,-9.2,0,0,,-12.1,-16.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,56.3,20,,,,58.3,,,,48.3,54.9,30.2,56.5,,66.7,,31.8,,,,-0.9,29.2,true,true,false,true,,true,,,,false,true,true,true,true,true,,true,true,true,,true,true,Yes,N<Required,N<Required,N<Required,Yes,Yes,N<Required,N<Required,Yes,N<Required,Yes
34801,Educational Service District 113,14005,2971,Aberdeen School District,Stevens Elementary School,Reading,-13.7,-0.4,-11.1,0,,-5.8,-100,-20,,-23.9,-14.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,58.7,,,,,62.6,,,,41.4,54.3,34.6,73.9,,,,35.4,,,,-3.8,34.6,true,true,false,,,true,false,false,,false,true,true,true,true,true,,true,true,true,,true,true,Yes,N<Required,N<Required,N<Required,Yes,Yes,N<Required,N<Required,No,N<Required,Yes
34801,Educational Service District 113,21226,2227,Adna School District,Adna Elementary School,Math,-25.5,,0,,-20,,,-50,-49.4,-100,,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No,46.6,,,,20,,,,25,,,18.3,,,,50,,,,-3.7,,,false,false,,false,true,,false,false,false,false,,false,true,false,true,false,,true,false,false,false,,No,N/A,N<Required,N/A,N<Required,No,N/A,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,21226,2227,Adna School District,Adna Elementary School,Reading,-22,,0,,-42,,,-50,-44.4,-100,,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No,64.7,,,,60,,,,43.8,,,-13.7,,,,-100,,,,-18.5,,,false,false,,false,false,,false,false,false,false,,false,true,false,true,false,,true,false,false,false,,No,N/A,N<Required,N/A,N<Required,No,N/A,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,21226,2441,Adna School District,Adna Middle/High School,Math,-30.2,-100,0,0,-28.2,,,-54.5,-78.5,,-39.6,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No,53.2,,,,16.7,,,,6.7,,33.9,7.1,,,,34.5,,,,0.5,,4,false,false,,,true,,false,false,false,false,false,false,false,,,false,,,false,false,,false,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N/A,No
34801,Educational Service District 113,21226,2441,Adna School District,Adna Middle/High School,Reading,,0,0,0,-0.9,,,-9.1,-71.4,,-15.5,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No,,,,,50,,,,33.3,,52.7,,,,,63.6,,,,-17.9,,10.5,,,,,true,,false,false,false,false,false,,false,,,false,,,false,false,,false,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N/A,No
32801,Educational Service District 101,22017,2860,Almira School District,Almira Elementary School,Math,,,,,-100,,,0,-42.9,,-4.8,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required,,,,,60,,,,28.6,,33.3,,,,,-150,,,,20,,50,,false,false,false,false,,false,,false,false,true,,true,true,true,true,,true,true,true,true,false,Yes,N/A,N/A,N/A,N<Required,Yes,N/A,N<Required,N<Required,N/A,N<Required
32801,Educational Service District 101,22017,2860,Almira School District,Almira Elementary School,Reading,,,,,-33.3,,,0,-42.9,,-9.6,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required,,,,,60,,,,14.3,,40,,,,,-66.7,,,,16.7,,37.5,,false,false,false,false,,false,,false,false,true,,true,true,true,true,,true,true,true,true,false,Yes,N/A,N/A,N/A,N<Required,Yes,N/A,N<Required,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,29103,2467,Anacortes School District,Anacortes High School,Math,-5.2,0,0,0,-6.1,-3.5,,,-50.5,-100,-9.5,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,86,,,,62.5,87.8,,,37.5,33.3,75,27.7,,,,20,31.5,,,-28,-50,15.2,true,,,,false,true,false,false,false,false,false,true,,,,,true,,,,,true,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29103,2467,Anacortes School District,Anacortes High School,Reading,-8,0,0,0,-10.1,-6.1,,,-70.7,-100,-11.9,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,92.4,,,,75,93.5,,,66.7,33.3,83.3,-77.9,,,,-40,-78.5,,,-172.7,-50,-45.5,false,,,,false,false,false,false,false,false,false,true,,,,,true,,,,,true,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29103,2707,Anacortes School District,Anacortes Middle School,Math,,0,-7.3,-27.5,-13,,,0,,-100,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,,,,75,43.5,,,,,,,,,,-200,21.4,,,,,0,,,,false,false,false,,false,,,false,,,true,true,true,true,,true,true,,true,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,29103,2707,Anacortes School District,Anacortes Middle School,Reading,,0,-2.2,0,-8.8,,,0,,-100,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,,,,,47.8,,,,,,,,,,,36.1,,,,,0,,,,false,,true,,false,,,false,,,true,true,true,true,,true,true,,true,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,No,N<Required,Yes
29801,Northwest Educational Service District 189,29103,5176,Anacortes School District,Cap Sante High School,Math,0,,,,,0,,,-100,,0,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,false,false,false,false,,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,29103,5176,Anacortes School District,Cap Sante High School,Reading,-100,,,,,-100,,,-100,,-100,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required,50,,,,,50,,,,,100,-100,,,,,-100,,,,,,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,29103,3182,Anacortes School District,Fidalgo Elementary,Math,-9.4,0,0,0,-26.7,,,,-11.7,-42.9,-14.2,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,79,,,,64.7,,,,43.3,33.3,67.1,0.3,,,,-32.2,,,,11.8,14.3,-4.6,false,,,,false,,false,false,false,false,false,true,true,true,true,true,,true,true,true,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29103,3182,Anacortes School District,Fidalgo Elementary,Reading,-2.5,0,0,0,0,,,,-1.9,0,-0.6,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,83.3,,,,,,,,50,,71.8,27.7,,,,,,,,14.3,,37.7,true,,,,,,false,false,false,,true,true,true,true,true,true,,true,true,true,true,true,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N/A,N/A,N<Required,N<Required,Yes
29801,Northwest Educational Service District 189,29103,3252,Anacortes School District,Island View Elementary,Math,-15.2,-100,-7.7,-25,-10.6,,,0,-14.9,-50,-19.9,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,62.4,40,,60,40,,,,39.3,20,51.8,25.9,-66.7,,-25,23.1,,,,11.3,16.7,14.1,true,false,false,false,true,,false,,false,false,false,true,true,true,true,true,,true,true,true,true,true,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N/A,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29103,3252,Anacortes School District,Island View Elementary,Reading,-4,-66.7,-7.7,-25,-0.4,,,0,-7.7,-16.7,-5.3,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,75.7,40,,80,70,,,,35.7,30,65.8,46.1,-11.1,,-150,10.3,,,,44,52.4,38.3,true,false,false,false,false,,false,,true,true,true,true,true,true,true,true,,true,true,true,true,true,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N/A,N<Required,N<Required,N<Required,Yes
29801,Northwest Educational Service District 189,29103,3057,Anacortes School District,Mount Erie Elementary,Math,-20.2,0,0,-60,-76.5,,,0,-43.3,-38.3,-30.6,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,73.2,,,20,55.6,,,,25,40,56.9,-22.9,,,0,-98.5,,,,-3,-33.3,-31,false,,,false,false,,false,,false,false,false,true,true,true,true,false,,true,true,false,true,false,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29103,3057,Anacortes School District,Mount Erie Elementary,Reading,-10,0,0,-20,-16.9,,,0,-31.7,0,-15,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,85.8,,,60,88.9,,,,30,,76.9,-47.7,,,0,-323.5,,,,6.8,,-67.1,false,,,false,false,,false,,false,,false,true,true,true,true,false,,true,true,false,true,false,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31016,4287,Arlington School District,Weston High School,Math,-35,0,,,0,-50.5,,,-38.3,,-13.5,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,50,,,,,,,,,,100,-33.3,,,,,20,,,20,,,false,,false,false,,false,false,false,false,false,false,false,,,,,false,,,,,false,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31016,2523,Arlington School District,Arlington High School,Math,-15.4,0,0,-22.6,-17.4,-13.3,0,0,-55.2,-24.6,-24.6,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,77.6,,,25,59.4,79.5,,,17.1,,63.8,10.7,,,16.7,13.8,11.7,,,13.8,25,4.2,false,,,false,false,false,,,false,false,false,true,,,,true,true,,,false,,true,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,2523,Arlington School District,Arlington High School,Reading,-6.3,0,0,0,-7.1,-4.6,0,0,-32.4,-100,-9.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,87,,,,75,89.6,,,27,40,77.8,25.6,,,,10,22.7,,,31.5,-66.7,20.8,false,,,,false,false,,,true,false,false,true,,,,true,true,,,false,,true,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,4327,Arlington School District,Eagle Creek Elementary,Math,-19.1,-50,0,0,,-15,,0,-35.2,-18.7,-26.3,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,N<Required,No,69.1,33.3,,,,72.1,,,33.3,39.3,58.7,-0.8,25,,,,-0.9,,,-3.4,8.5,-11.4,false,false,,,,false,false,,false,false,false,true,true,true,true,,true,true,true,true,true,true,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31016,4327,Arlington School District,Eagle Creek Elementary,Reading,-19.4,-100,0,0,,-15.4,,0,-61.1,-20.4,-24.3,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,N<Required,No,71.6,66.7,,,,75.1,,,38.1,25,57.7,-11.1,-200,,,,-15.4,,,-39.3,25.9,-4.3,false,false,,,,false,false,,false,false,false,true,true,true,true,,true,true,true,true,true,true,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31016,5010,Arlington School District,Haller Middle School,Math,-29.5,0,0,-38.3,-27.8,-27,0,0,-57.8,-50.5,-35.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,58.4,,,22.2,39.2,59.7,,,25,11.1,46,10.6,,,14.3,16.7,11.7,,,-7.9,8.6,5.9,false,,,false,false,false,,,false,false,false,true,true,true,true,false,true,true,true,false,true,true,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,5010,Arlington School District,Haller Middle School,Reading,-15.6,0,0,0,-19.1,-13.1,0,0,-40.6,-22.7,-16.6,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,81.7,,,,68.6,83.8,,,45,22.2,73.7,-21.4,,,,-32.5,-24.8,,,-25.5,11.6,-14.8,false,,,,false,false,,,false,false,false,true,true,true,true,false,true,true,true,false,true,true,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,4436,Arlington School District,Kent Prairie Elementary,Math,-8.3,0,0,0,0,-5.8,0,0,-10,0,-4.8,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,78.1,,,,,79.3,,,61.5,,70.7,20.3,,,,,25.8,,,-5.9,,29.8,false,,,,,false,,,false,,true,true,true,true,true,true,true,true,true,true,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,Yes
29801,Northwest Educational Service District 189,31016,4436,Arlington School District,Kent Prairie Elementary,Reading,-6,0,0,0,-1.9,-3.4,0,0,-5.7,0,-4.2,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,84.5,,,,73.7,85.6,,,65.4,,80.5,6,,,,-26.7,15.2,,,-17.7,,-0.6,false,,,,false,false,,,false,,false,true,true,true,true,true,true,true,true,true,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31016,4573,Arlington School District,Pioneer Elementary,Math,-23.1,,-0.7,-71.4,,-19.1,-100,-5,-49.1,-10.9,-26.6,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,63.5,40,,71.4,,67.2,,,30.6,18.8,46.9,7.5,,,-200,,4.8,,,-9,33.7,5.9,false,false,false,false,,false,false,false,false,true,false,true,true,true,true,,true,true,true,true,true,true,No,N/A,N<Required,N<Required,Yes,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,4573,Arlington School District,Pioneer Elementary,Reading,-11,,0,0,,-8.4,-100,0,-27.1,-1.9,-13.7,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,73.8,60,,,,76,,,20,31.3,57.8,22.2,,,,,21.1,,,25.7,21.7,12.9,false,false,,,,false,false,,false,false,false,true,true,true,true,,true,true,true,true,true,true,No,N/A,N<Required,N<Required,Yes,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,3124,Arlington School District,Post Middle School,Math,-29.7,-1.8,-15.7,-33.3,,-26.9,,-2.2,,-45.2,-37.4,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,55.5,30,,16.7,,57,,,,,45.5,14.3,22.1,,60,,16.6,,,,30.8,4.8,false,true,false,true,,false,false,false,,true,false,true,true,true,true,,true,true,true,,true,true,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,3124,Arlington School District,Post Middle School,Reading,-11.6,-0.9,0,0,,-9.8,,-1.1,-45.5,-22.9,-14.9,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,70.8,50,,,,71.9,,,24.6,14.3,60.1,37.5,45.5,,,,39.8,,,4.9,19.2,29.5,true,true,,,,true,false,false,false,true,true,true,true,true,true,,true,true,true,true,true,true,Yes,N<Required,N<Required,N<Required,No,Yes,N/A,N<Required,No,N<Required,Yes
29801,Northwest Educational Service District 189,31016,4154,Arlington School District,Presidents Elementary,Math,-28,-100,-100,-100,-13.8,-25.2,-100,0,,-28.6,-27.1,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,47.3,25,,,60.9,47.2,,,,28.6,39.8,24,-33.3,,0,-32.9,27.5,,,,20,22,true,false,false,false,false,true,false,,,true,true,true,true,true,true,true,true,true,true,,true,true,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,No,N<Required,Yes
29801,Northwest Educational Service District 189,31016,4154,Arlington School District,Presidents Elementary,Reading,-18.7,-100,0,-100,-4.6,-16.7,-100,-0.8,,-28.3,-22.1,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,67.8,100,,,65.2,69,,,,28.6,57.8,8,,,0,8,7.1,,,,20,7.5,false,false,,false,false,false,false,false,,true,false,true,true,true,true,true,true,true,true,,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,1714,Arlington School District,Stillaguamish School,Math,,,0,-100,-100,,,-100,-100,,-72.8,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required,,20,,,,,,,,,27.6,,,,0,0,,,,0,,-15.1,,false,,false,false,,false,false,false,false,false,,,,,,,,,,,false,No,N/A,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31016,1714,Arlington School District,Stillaguamish School,Reading,,,0,,-66.7,,,-100,-100,,-24.6,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required,,40,,33.3,20,,,,,,48.3,,,,,16.7,,,,0,,-19,,false,,false,false,,false,false,false,false,false,,,,,,,,,,,false,No,N/A,N<Required,N/A,N<Required,No,N/A,N<Required,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31016,4287,Arlington School District,Weston High School,Reading,-8.5,,,,0,-10.5,,,-9,,0,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,66.7,,,,,50,,,,,,-25,,,,,9.1,,,40,,,false,false,false,false,,false,false,false,true,false,,false,,,,,false,,,,,false,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
