EsdCode,EsdName,DistrictCode,SchoolCode,DistrictName,SchoolName,Subject,IndexAll,IndexAmericanIndian,IndexAsian,IndexBlack,IndexHispanic,IndexWhite,IndexPacificIslander,IndexTwoOrMoreRaces,IndexSpecialEd,IndexLtdEnglish,IndexLowIncome,MetTargetAll,MetTargetAmericanIndian,MetTargetAsian,MetTargetBlack,MetTargetHispanic,MetTargetWhite,MetTargetPacificIslander,MetTargetTwoOrMoreRaces,MetTargetSpecialEd,MetTargetLtdEnglish,MetTargetLowIncome
17801,Puget Sound Educational Service District 121,27417,2809,Fife School District,Endeavour Intermediate,Math,,0,,-24.3,,,-50.1,,,,,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27417,2809,Fife School District,Endeavour Intermediate,Reading,,0,,-16.8,,,-81.8,,,,,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27417,2773,Fife School District,Fife High School,Math,-75.9,,-34.3,,,-68.1,,-63.2,-87.8,,-82.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27417,2773,Fife School District,Fife High School,Reading,-36.3,,-3.1,-22.6,-56.2,-21.3,,-16.1,-69.2,,-45.6,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27417,4557,Fife School District,Hedden Elementary School,Math,,-50,-9.9,0,,,-31.1,,,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27417,4557,Fife School District,Hedden Elementary School,Reading,,-50,-18.5,0,,,-44.5,,,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27417,3798,Fife School District,Surprise Lake Middle School,Math,-47.3,-41.9,-19.2,-57,-49,-37.2,-49.1,-42.4,-77.1,,-56.2,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27417,3798,Fife School District,Surprise Lake Middle School,Reading,-23.1,-1.9,-5,-20.8,-25.9,-13.2,-21.9,-13.9,-49.4,-53.3,-29.8,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
11801,Educational Service District 123,3053,3078,Finley School District,Finley Elementary,Math,-57.3,,,,,-41.7,,-75,,,-62,No,N/A,N/A,N/A,No,No,N/A,N/A,No,No,No
11801,Educational Service District 123,3053,3078,Finley School District,Finley Elementary,Reading,-49.3,,,,,-31.4,,-75,,,-54.7,No,N/A,N/A,N/A,No,No,N/A,N/A,No,No,No
11801,Educational Service District 123,3053,4031,Finley School District,Finley Middle School,Math,-67.4,0,0,,,-53.5,,,,,-70.3,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
11801,Educational Service District 123,3053,4031,Finley School District,Finley Middle School,Reading,-60.1,0,0,,,-46.5,,-60,,-84.7,-64,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
11801,Educational Service District 123,3053,2367,Finley School District,River View High School,Math,-71.8,,,,-64,-68.8,,,,,-71.2,No,N/A,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
11801,Educational Service District 123,3053,2367,Finley School District,River View High School,Reading,-40.1,,,,-41.3,-27.8,,,,,-41.8,No,N/A,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,3180,Franklin Pierce School District,Brookdale Elementary,Math,-31.2,,0,-30.6,-25,-16.3,-31.9,-6.8,-69.5,-64.7,-35.6,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,3180,Franklin Pierce School District,Brookdale Elementary,Reading,-32.3,,0,-28.3,-22.8,-17.6,-45.6,,,-55.4,-37.4,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,2398,Franklin Pierce School District,Central Avenue Elementary,Math,-38.6,,-45.1,-2.2,,-26.2,-37.2,-26.2,,,-39.6,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27402,2398,Franklin Pierce School District,Central Avenue Elementary,Reading,-32.2,,-33.1,-11.9,,-20.4,-25,-11.3,,-69.8,-32.8,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
34801,Educational Service District 113,34111,5259,Institutions,Touchstone,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,27402,3301,Franklin Pierce School District,Christensen Elementary,Math,-58.4,0,-9.8,-64.6,-48,,-20,,-81.2,,-61.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,3301,Franklin Pierce School District,Christensen Elementary,Reading,-54.5,0,-0.8,-36.8,-50.3,,-29.8,,-81.8,,-55.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,2257,Franklin Pierce School District,Collins Elementary,Math,-40.8,,-5.5,-17.4,-40.3,-28.9,,-33,-62,-65.8,-44.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,2257,Franklin Pierce School District,Collins Elementary,Reading,-40.6,,-6.4,0,-33.5,-34.7,,-15.6,-69.8,-77.4,-49,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,3532,Franklin Pierce School District,Elmhurst Elementary School,Math,-60.9,-50,-40,-64.8,-36.1,-54,-11.1,-60.7,-50.3,,-63.6,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,3532,Franklin Pierce School District,Elmhurst Elementary School,Reading,-53.8,0,-40,-27.6,-49.2,-50.3,-22.2,,-80.1,,-54.5,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,2876,Franklin Pierce School District,Franklin Pierce High School,Math,-67,,-42,-62.8,-68.1,-61.8,-45.4,-34.3,-86.8,,-70.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,2876,Franklin Pierce School District,Franklin Pierce High School,Reading,-59.3,,-24.7,-48.1,-53.7,-58.3,-30,-37.1,,,-59.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,5324,Franklin Pierce School District,Gates Open Doors Program,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,27402,5324,Franklin Pierce School District,Gates Open Doors Program,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17801,Puget Sound Educational Service District 121,27402,4063,Franklin Pierce School District,Gates Secondary School,Math,,,,,,-78.3,,,,,-82.8,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,27402,4063,Franklin Pierce School District,Gates Secondary School,Reading,,,,,-47.8,-56.1,,-3.2,,,-73,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,27402,3000,Franklin Pierce School District,Harvard Elementary,Math,-54.6,,-11.6,-45.1,-61,-11.6,-33.3,-26.5,-68.3,-64.8,-57.5,No,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,27402,3000,Franklin Pierce School District,Harvard Elementary,Reading,-45.9,,-11.6,-9.8,-50.1,-6.1,-66.6,-13.7,-44.5,,-47,No,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,27402,2945,Franklin Pierce School District,James Sales Elementary,Math,-40.5,,0,-38.6,-28.8,-24.2,-30,-23.2,,-64.9,-41.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27402,2945,Franklin Pierce School District,James Sales Elementary,Reading,-37.4,,0,-53.3,-25.5,-12.8,-30,-30.8,,-56.2,-38.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27402,2340,Franklin Pierce School District,Midland Elementary,Math,-39.6,,0,-39,-46.8,-20.4,-49.8,-13.6,,,-40.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27402,2340,Franklin Pierce School District,Midland Elementary,Reading,-35.5,0,-13.3,-16.7,-31.1,-24.5,-29.8,-10.2,-56.9,,-35.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27402,3300,Franklin Pierce School District,Morris Ford Middle School,Math,-49.3,-66.6,-10.9,,-58,-36.7,-26.3,-41.3,,,-51.6,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27402,3300,Franklin Pierce School District,Morris Ford Middle School,Reading,-39.8,-66.6,,,-45.6,-29,-12,-25,,,-42.3,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27402,3401,Franklin Pierce School District,Perry G Keithley Middle School,Math,-55.5,,,,-50.2,-43.5,,-47,,,-56.4,No,N<Required,No,No,No,No,No,No,No,No,No
17801,Puget Sound Educational Service District 121,27402,3401,Franklin Pierce School District,Perry G Keithley Middle School,Reading,-45.6,,,-52.1,-40.8,-35.3,,-31.7,,,-46.1,No,N<Required,No,No,No,No,No,No,No,No,No
17801,Puget Sound Educational Service District 121,27402,3648,Franklin Pierce School District,Washington High School,Math,-81.7,,-84.4,-76,-75.3,-74.1,-62.7,-79.6,,,-85.8,No,N<Required,N<Required,No,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27402,3648,Franklin Pierce School District,Washington High School,Reading,,,0,,,,-39.3,-9.2,-79.3,-24.5,,No,N<Required,N<Required,No,No,No,N<Required,N<Required,N<Required,N<Required,No
32801,Educational Service District 101,32358,3794,Freeman School District,Freeman Elementary School,Math,-27.6,,0,0,-34.9,,,0,-34.3,,-27.2,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N/A,No
32801,Educational Service District 101,32358,3794,Freeman School District,Freeman Elementary School,Reading,-24,0,0,0,-1.6,,,0,-55.3,,-34.1,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N/A,No
32801,Educational Service District 101,32358,3192,Freeman School District,Freeman High School,Math,-37.8,0,,,,,,,,,-19,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,32358,3192,Freeman School District,Freeman High School,Reading,-7.3,0,,0,0,,,,-22.6,,0,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,32358,4593,Freeman School District,Freeman Middle School,Math,-35,,-40,-66.6,-19.6,,,0,,,-46.8,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N/A,No
32801,Educational Service District 101,32358,4593,Freeman School District,Freeman Middle School,Reading,-17,,-40,-66.6,-15.1,,,0,,,-26.3,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N/A,No
32801,Educational Service District 101,38302,1962,Garfield School District,Garfield at Palouse High School,Math,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required
32801,Educational Service District 101,38302,1962,Garfield School District,Garfield at Palouse High School,Reading,0,,,,,0,,,,,0,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required
32801,Educational Service District 101,38302,2895,Garfield School District,Garfield Elementary,Math,0,,,,0,0,,0,-25,,0,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,38302,2895,Garfield School District,Garfield Elementary,Reading,0,,,,0,0,,0,-25,,0,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,38302,2896,Garfield School District,Garfield Middle School,Math,-10.9,,,,,-11.4,,,0,,-4.9,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,38302,2896,Garfield School District,Garfield Middle School,Reading,-16.7,,,,,-17.5,,,,,-77.7,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
6801,Educational Service District 112,20401,3047,Glenwood School District,Glenwood Elementary,Math,-69.6,,,,,-73.6,,0,,,-51.6,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
6801,Educational Service District 112,20401,3047,Glenwood School District,Glenwood Elementary,Reading,-2.9,,,,-33.3,-0.8,,0,-33.3,,-18.2,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
6801,Educational Service District 112,20401,3048,Glenwood School District,Glenwood Secondary,Math,-13.2,,,,,-6.6,,-66.6,-66.6,,-80,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
6801,Educational Service District 112,20401,3048,Glenwood School District,Glenwood Secondary,Reading,0,,,,,0,,-66.6,-66.6,,-1.9,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
39801,Educational Service District 105,20404,2856,Goldendale School District,Goldendale High School,Math,-51.4,0,,,,-46.7,,-24.5,,,-48.1,No,N<Required,N<Required,N/A,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
39801,Educational Service District 105,20404,2856,Goldendale School District,Goldendale High School,Reading,-26.8,0,,,,-20.5,0,0,-38.3,,-31,No,N<Required,N<Required,N/A,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
39801,Educational Service District 105,20404,3393,Goldendale School District,Goldendale Middle School,Math,-45.2,-26.7,-33.3,,,-35.4,,-33.3,,,-54.8,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
39801,Educational Service District 105,20404,3393,Goldendale School District,Goldendale Middle School,Reading,-36.5,-13.1,-33.3,,,-28.3,,-16.6,,,-44.6,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
39801,Educational Service District 105,20404,2677,Goldendale School District,Goldendale Primary School,Math,-40.8,-50,,,-33.4,-33.9,,-1.6,-69.6,-50,-50,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,20404,2677,Goldendale School District,Goldendale Primary School,Reading,-42.9,-50,0,,-33.4,-37.5,,-50,-54.4,0,-51.8,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
4801,North Central Educational Service District 171,13301,2802,Grand Coulee Dam School District,Lake Roosevelt Elementary,Math,-56,,0,,-50.5,-37.4,,,-68,,-59,No,No,N<Required,N/A,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
4801,North Central Educational Service District 171,13301,2802,Grand Coulee Dam School District,Lake Roosevelt Elementary,Reading,-55.4,-51.4,0,,-56.2,,,,-86.9,,-58.1,No,No,N<Required,N/A,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
4801,North Central Educational Service District 171,13301,2801,Grand Coulee Dam School District,Lake Roosevelt Jr/Sr High School,Math,-64.8,,0,,-22.7,,,-23.7,,,-70.7,No,No,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No
4801,North Central Educational Service District 171,13301,2801,Grand Coulee Dam School District,Lake Roosevelt Jr/Sr High School,Reading,-52.8,,0,,-49.8,,,-14.4,-80.4,,-57.9,No,No,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No
4801,North Central Educational Service District 171,13301,5336,Grand Coulee Dam School District,The American Academy,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4801,North Central Educational Service District 171,13301,5336,Grand Coulee Dam School District,The American Academy,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39801,Educational Service District 105,39200,1645,Grandview School District,Compass High School,Math,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required,N<Required
39801,Educational Service District 105,39200,1645,Grandview School District,Compass High School,Reading,-72.8,,,,-72.8,,,,,,-81.8,N<Required,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required,N<Required
39801,Educational Service District 105,39200,1776,Grandview School District,Contract Learning Center,Math,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N/A,N/A,N<Required
39801,Educational Service District 105,39200,1776,Grandview School District,Contract Learning Center,Reading,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N/A,N/A,N<Required
39801,Educational Service District 105,39200,2555,Grandview School District,Grandview High School,Math,-84.2,,,,-85,-55.9,,,-66.3,,-84.7,No,N/A,N/A,N/A,No,N<Required,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39200,2555,Grandview School District,Grandview High School,Reading,-60.1,,,,-62.4,-10.5,,,,,-61.5,No,N/A,N/A,N/A,No,N<Required,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39200,3071,Grandview School District,Grandview Middle School,Math,-64.7,,0,,-65.8,,,-50,,,-70.4,No,N/A,N<Required,N/A,No,No,N/A,N/A,No,No,No
39801,Educational Service District 105,39200,3071,Grandview School District,Grandview Middle School,Reading,-59.8,,0,,-60.6,,,-50,,,-64,No,N/A,N<Required,N/A,No,No,N/A,N/A,No,No,No
39801,Educational Service District 105,39200,2345,Grandview School District,Mcclure Elementary School,Math,-50,,,,,0,,,-62.8,,-48.5,No,N/A,N/A,N/A,No,N<Required,N/A,N/A,No,No,No
39801,Educational Service District 105,39200,2345,Grandview School District,Mcclure Elementary School,Reading,-53,,,,,0,,0,-67.2,-69,-53.2,No,N/A,N/A,N/A,No,N<Required,N/A,N/A,No,No,No
39801,Educational Service District 105,39200,3013,Grandview School District,Smith Elementary School,Math,-44.5,,,,,-3.4,,,,,-46.4,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,No,No,No
39801,Educational Service District 105,39200,3013,Grandview School District,Smith Elementary School,Reading,-57.9,,,,,0,,,,-72.7,-58.7,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,No,No,No
39801,Educational Service District 105,39200,2756,Grandview School District,Thompson Elementary School,Math,-47.8,,,,,,,,,,-50.9,No,N/A,N/A,N/A,No,No,N/A,N/A,No,No,No
39801,Educational Service District 105,39200,2756,Grandview School District,Thompson Elementary School,Reading,-57,,,,,,,,,-69.7,-59.4,No,N/A,N/A,N/A,No,No,N/A,N/A,No,No,No
39801,Educational Service District 105,39204,3314,Granger School District,Granger High School,Math,-84.6,,,,,,,0,,,-85.2,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39204,3314,Granger School District,Granger High School,Reading,-61.1,,,,,0,,0,,-84.4,-64.3,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39204,2531,Granger School District,Granger Middle School,Math,-66.8,-17.1,,,,-25.2,,-40,,,-66.9,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,No,No,No
39801,Educational Service District 105,39204,2531,Granger School District,Granger Middle School,Reading,-61.1,-49.4,,,,-24.6,,-20,,,-61.2,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,No,No,No
39801,Educational Service District 105,39204,4535,Granger School District,Roosevelt Elementary,Math,-56.1,0,,,,-3.2,,0,-69.2,-69.4,-57.2,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,No,No
39801,Educational Service District 105,39204,4535,Granger School District,Roosevelt Elementary,Reading,-64.4,-16.3,,,,-3.2,,,-87.9,-75.1,-66.2,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,No,No
29801,Northwest Educational Service District 189,31332,5171,Granite Falls School District,Crossroads High School,Math,,,,,,,,,,,,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31332,5171,Granite Falls School District,Crossroads High School,Reading,-69.2,,,,-38.3,-66.3,,,,,-55.9,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31332,2580,Granite Falls School District,Granite Falls High School,Math,,,-8.9,,-68,,,,,,,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No
29801,Northwest Educational Service District 189,31332,2580,Granite Falls School District,Granite Falls High School,Reading,,0,-8.9,,-37,,,,-67.8,,,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No
29801,Northwest Educational Service District 189,31332,4113,Granite Falls School District,Granite Falls Middle School,Math,,,-50,-25,,,0,-8.1,,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31332,4113,Granite Falls School District,Granite Falls Middle School,Reading,,,0,0,,,0,-7.1,,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31332,5349,Granite Falls School District,Granite Falls Open Doors,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29801,Northwest Educational Service District 189,31332,5349,Granite Falls School District,Granite Falls Open Doors,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29801,Northwest Educational Service District 189,31332,4479,Granite Falls School District,Monte Cristo Elementary,Math,-46.7,-58.5,,-50,-60.9,,,-25.8,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31332,4479,Granite Falls School District,Monte Cristo Elementary,Reading,-44.5,-71.4,,0,-58.5,,,-18.1,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31332,4330,Granite Falls School District,Mountain Way Elementary,Math,-32.2,0,0,-20,-45,,0,0,-45.6,,-32.8,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31332,4330,Granite Falls School District,Mountain Way Elementary,Reading,-23.6,0,0,-41.9,-18.4,,0,0,-46.1,-50,-22,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
34801,Educational Service District 113,23054,2145,Grapeview School District,Grapeview Elementary & Middle School,Math,-42.1,-50,0,,-3.2,,,-71.4,-55.3,,,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No
34801,Educational Service District 113,23054,2145,Grapeview School District,Grapeview Elementary & Middle School,Reading,-17.8,0,0,,0,,,-42.8,-77.7,,,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No
32801,Educational Service District 101,32312,2097,Great Northern School District,Great Northern Elementary,Math,-7.6,,-50,,,0,,,-33.3,,-50,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,32312,2097,Great Northern School District,Great Northern Elementary,Reading,-11.4,0,-50,,,-14.7,,,-33.3,,-50,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required
6801,Educational Service District 112,6103,2484,Green Mountain School District,Green Mountain School,Math,,,,,-60,,,,,,,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No
6801,Educational Service District 112,6103,2484,Green Mountain School District,Green Mountain School,Reading,,,,,-40,,,0,,,,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No
34801,Educational Service District 113,34324,2406,Griffin School District,Griffin School,Math,-27.1,-14.2,0,-12.5,-11.8,-24.5,0,,,,-19.1,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
34801,Educational Service District 113,34324,2406,Griffin School District,Griffin School,Reading,-17.1,-14.2,0,-25,0,-14.1,0,,,,-22.3,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
32801,Educational Service District 101,22204,2743,Harrington School District,Harrington Elementary School,Math,,,,,,-45.2,,,-58.5,,-48,No,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,22204,2743,Harrington School District,Harrington Elementary School,Reading,,,,,,-41,,,-17,,-39,No,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,22204,3113,Harrington School District,Harrington High School,Math,-70.8,,,,,-60.9,,,,,-49.4,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,22204,3113,Harrington School District,Harrington High School,Reading,-48.9,,,,,-50,,0,,,-65.7,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
39801,Educational Service District 105,39203,4559,Highland School District,Highland High School,Math,-70.7,,,0,-78,,,0,,,-74.1,No,N/A,N/A,N<Required,No,No,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39203,4559,Highland School District,Highland High School,Reading,-47.9,,,0,-53.6,,,0,-79.6,,-48.5,No,N/A,N/A,N<Required,No,No,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39203,2718,Highland School District,Highland Junior High School,Math,,,0,,,,,-1.9,-59.8,-59.3,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39203,2718,Highland School District,Highland Junior High School,Reading,,,0,0,,,,0,-53.3,-87.4,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39203,3072,Highland School District,Marcus Whitman-Cowiche Elementary,Math,,,,,,-6.1,,0,-55,-20,,No,N/A,N/A,N/A,No,N<Required,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39203,3072,Highland School District,Marcus Whitman-Cowiche Elementary,Reading,,,,,,-19,,0,-55,-44.9,,No,N/A,N/A,N/A,No,N<Required,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39203,3073,Highland School District,Tieton Intermediate School,Math,-50.5,,0,,-54.3,,,-33.3,-59.6,,-53.4,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,No,No
39801,Educational Service District 105,39203,3073,Highland School District,Tieton Intermediate School,Reading,-50.2,,0,,-55.7,,,,-80,,-55.1,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,No,No
