"esdcode","esdname","districtcode","schoolcode","districtname","schoolname","subject","indexall","indexamericanindian","indexasian","indexblack","indexhispanic","indexwhite","indexspecialed","indexltdenglish","indexlowincome","mettargetbeforeshall","mettargetbeforeshamerica","mettargetbeforeshasian","mettargetbeforeshblack","mettargetbeforeshhispanic","mettargetbeforeshwhite","mettargetbeforeshspecialed","mettargetbeforeshltdenglish","mettargetbeforeshlowincome","previousweightedcemetall","previousweightedcemetame","previousweightedcemetasian","previousweightedcemetblack","previousweightedcemethispanic","previousweightedcemetwhite","previousweightedcemetspecialed","previousweightedcemetltd","previousweightedcemetlowincome","reductionpercentall","reductionpercentamericanindian","reductionpercentasian","reductionpercentblack","reductionpercenthispanic","reductionpercentwhite","reductionpercentspecialed","reductionpercentltdenglish","reductionpercentlowincome","met10percentflagall","met10percentflagamericanindian","met10percentflagasian","met10percentflagblack","met10percentflaghispanic","met10percentflagwhite","met10percentflagspecialed","met10percentflagltdenglish","met10percentflaglowincome","metotherindicatorflagall","metotherindicatorflagame","metotherindicatorflagasian","metotherindicatorflagblack","metotherindicatorflaghispanic","metotherindicatorflagwhite","metotherindicatorflagspecialed","metotherindicatorflagltd","metotherindicatorflaglowincome","mettargetaftershflagall","mettargetaftershflagamer","mettargetaftershflagasian","mettargetaftershflagblack","mettargetaftershflaghispanic","mettargetaftershflagwhite","mettargetaftershflagspecialed","mettargetaftershflagltdenglish","mettargetaftershflaglowincome"
"6801","Educational Service District 112","6119","3545","Battle Ground School District","Laurin Middle School","Math","-4.8",,,,,"-0.5",,,"-8.5","No","N<Required","N<Required","N<Required","N<Required","No","No","N<Required","No","46.4",,,,,"48.8",,,"36.1","-1.1",,,,,"1",,,"0.4","false",,,,,"false",,,"false","true",,,,,"true",,,"true","No","N<Required","N<Required","N<Required","N<Required","No","No","N<Required","No"
"6801","Educational Service District 112","6119","3545","Battle Ground School District","Laurin Middle School","Reading","4.9",,,,,"6.8","-26.4",,"-1","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","No",,,,,,,"25",,"58.6",,,,,,,"-7.1",,"-18.9",,,,,,,"false",,"false",,,,,,,"true",,"true","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","No"
"6801","Educational Service District 112","6119","4351","Battle Ground School District","Maple Grove Middle","Math","-4.3",,,,,"-2.1","-19",,"-9.3","No","N<Required","N<Required","N<Required","Yes","No","No","N<Required","No","46.6",,,,,"47.1","10.8",,"36.6","-2.1",,,,,"-0.4","11.5",,"-1.5","false",,,,,"false","true",,"false","true",,,,,"true","true",,"true","No","N<Required","N<Required","N<Required","Yes","No","Yes","N<Required","No"
"6801","Educational Service District 112","6119","4351","Battle Ground School District","Maple Grove Middle","Reading","6.8",,,,,"7.9","-13.8",,"3.1","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","Yes",,,,,,,"19.4",,,,,,,,,"15.2",,,,,,,,,"true",,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N<Required","Yes"
"6801","Educational Service District 112","6119","4144","Battle Ground School District","Maple Grove Primary","Math","-0.8",,,,,"0.8","1.7",,"-5.1","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","No","No","61",,,,,,,,"53.3","-17.2",,,,,,,,"-15.1","false",,,,,,,,"false","true",,,,,,"true",,"true","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","Yes","No"
"6801","Educational Service District 112","6119","4144","Battle Ground School District","Maple Grove Primary","Reading","0.6",,,,,"2.3","-2.5","-27.3","-3.6","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","No","No",,,,,,,"36.4","25","55.1",,,,,,,"10.2","1.8","7.1",,,,,,,"true","false","false",,,,,,,"true","true","true","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","Yes","No"
"6801","Educational Service District 112","6119","3997","Battle Ground School District","Pleasant Valley Middle","Math","10.9",,,,,,,,"1.7","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes"
"6801","Educational Service District 112","6119","3997","Battle Ground School District","Pleasant Valley Middle","Reading","15.7",,,,,,"-22.9",,"11.7","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,"12.1",,,,,,,,,"11.5",,,,,,,,,"true",,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"6801","Educational Service District 112","6119","3996","Battle Ground School District","Pleasant Valley Primary","Math","-1.6",,,,,"2",,,"-0.5","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No","58.2",,,,,,,,"43.9","-13.5",,,,,,,,"6.7","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No"
"6801","Educational Service District 112","6119","3996","Battle Ground School District","Pleasant Valley Primary","Reading","5.9",,,,,"8.9","-14.6",,"7.7","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,"32.4",,,,,,,,,"-2.8",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"6801","Educational Service District 112","6119","4104","Battle Ground School District","Prairie High School","Math","1.6",,,,"-12.1","3.9","-23.4",,"-9.6","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No",,,,,"22.2",,"6.3",,"49.1",,,,,"1.1",,"13.7",,"-17.3",,,,,"false",,"true",,"false",,,,,"true",,"true",,"true","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No"
"6801","Educational Service District 112","6119","4104","Battle Ground School District","Prairie High School","Reading","16.6",,,,"-0.6","18.8","-14",,"9.1","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,"100",,"66.7",,,,,,,,,"-90.9",,,,,,,"false",,"false",,,,,,,"true",,"true",,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"6801","Educational Service District 112","6119","4450","Battle Ground School District","Summit View High School","Math","-6.7",,,,,,,,,"N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","10.7",,,,,,,,,"25.3",,,,,,,,,"true","false","false","false",,,"false",,,"true","true","true","true",,,"true",,,"N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required"
"6801","Educational Service District 112","6119","4450","Battle Ground School District","Summit View High School","Reading","17.4",,,,,,,,"25.7","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required",,,,,,,"100",,,,,,,,,,,,,"false","false",,,,"false",,,"true","true","true",,,,"true",,"false","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required"
"6801","Educational Service District 112","6119","5131","Battle Ground School District","Tukes Valley Middle School","Math","5.4",,,,,,"-20.5",,"10.5","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes"
"6801","Educational Service District 112","6119","5131","Battle Ground School District","Tukes Valley Middle School","Reading","11.6",,,,,,"-25.6",,"10.6","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes"
"6801","Educational Service District 112","6119","5132","Battle Ground School District","Tukes Valley Primary","Math","16.6",,,,,,"11.2",,"14.7","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"6801","Educational Service District 112","6119","5132","Battle Ground School District","Tukes Valley Primary","Reading","14",,,,,,"8.3",,"13.9","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"6801","Educational Service District 112","6119","2910","Battle Ground School District","Yacolt Primary","Math","3.2",,,,,,"-4.3",,"0.1","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,"44",,,,,,,,,"-10.7",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes"
"6801","Educational Service District 112","6119","2910","Battle Ground School District","Yacolt Primary","Reading","6.4",,,,,,"-4.9",,"3.4","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,"44",,,,,,,,,"7.1",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3633","Bellevue School District","Ardmore Elementary School","Math","9.1",,,,,,,,"-0.1","Yes","N/A","N<Required","N<Required","No","Yes","N<Required","N<Required","No",,,,,,,,,"33.9",,,,,,,,,"8.1",,,,,,,,,"false",,,,,,,,,"true","Yes","N/A","N<Required","N<Required","No","Yes","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","17405","3633","Bellevue School District","Ardmore Elementary School","Reading","7.7",,,,,,,,"3.8","Yes","N/A","N<Required","N<Required","Yes","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","Yes","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","2701","Bellevue School District","Bellevue High School","Math","15.5",,"32.5",,,"15.1","-13.9","29.3","16.7","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,"35",,,,,,,,,"-9.9",,,,,,,,,"false",,,,,,,,,"true","true","true","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","2701","Bellevue School District","Bellevue High School","Reading","21.9",,"25",,,"22.8","8.8","25.7","25.7","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true","true","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3705","Bellevue School District","Bennett Elementary School","Math","32.8",,,,,"33.8",,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3705","Bellevue School District","Bennett Elementary School","Reading",,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","1832","Bellevue School District","Bsd Voc Ed/Career Educ Options","Math",,,,,,,,,,"N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A","N<Required",,,,,,,,,,,,,,,,,,,"false",,"false","false","false","false",,,"false","true",,"true","true","true","true",,,"true","N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","17405","1832","Bellevue School District","Bsd Voc Ed/Career Educ Options","Reading",,,,,,,,,,"N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A","N<Required",,,,,,,,,,,,,,,,,,,"false",,"false","false","false","false",,,"false","true",,"true","true","true","true",,,"true","N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A","N<Required"
"39801","Educational Service District 105","19007","2077","Damman School District","Damman Elementary","Math",,,,,,,,,,"N<Required","N<Required","N/A","N/A","N/A","N<Required","N/A","N/A","N/A",,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,,"N<Required","N<Required","N/A","N/A","N/A","N<Required","N/A","N/A","N/A"
"17801","Puget Sound Educational Service District 121","17405","3742","Bellevue School District","Cherry Crest Elementary School","Math","31.9",,,,,"33.5",,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3742","Bellevue School District","Cherry Crest Elementary School","Reading","23",,,,,"23.8",,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3338","Bellevue School District","Chinook Middle School","Math","25.7",,"33.6",,,"29.9","-10.1","26.6","12.7","Yes","N<Required","Yes","N<Required","N<Required","Yes","No","Yes","Yes",,,,,,,"11.7",,,,,,,,,"19.8",,,,,,,,,"true",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","Yes","Yes","Yes"
"17801","Puget Sound Educational Service District 121","17405","3338","Bellevue School District","Chinook Middle School","Reading","22.9",,"27.4",,,"26.9","-5.9","-8.5","18.8","Yes","N<Required","Yes","N<Required","N<Required","Yes","No","No","Yes",,,,,,,"26","48.1",,,,,,,,"19.6","-33.6",,,,,,,,"true","false",,,,,,,,"true","true",,"Yes","N<Required","Yes","N<Required","N<Required","Yes","Yes","Yes","Yes"
"17801","Puget Sound Educational Service District 121","17405","2847","Bellevue School District","Clyde Hill Elementary","Math",,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","2847","Bellevue School District","Clyde Hill Elementary","Reading",,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3036","Bellevue School District","Eastgate Elementary School","Math","21.5",,,,,"24.8",,,"2.9","Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3036","Bellevue School District","Eastgate Elementary School","Reading","14.7",,,,,"16.4",,,"3.9","Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","2846","Bellevue School District","Enatai Elementary School","Math","30",,,,,"32.8",,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","2846","Bellevue School District","Enatai Elementary School","Reading","20.7",,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3166","Bellevue School District","Highland Middle School","Math","7.8",,,,"-11.5","22.2","5.9","-20.6","-9.1","Yes","N/A","Yes","N<Required","No","Yes","Yes","No","No",,,,,"30.9",,,"9.4","31.9",,,,,"-1.8",,,"10.5","4.9",,,,,"false",,,"true","false",,,,,"true",,,"true","true","Yes","N/A","Yes","N<Required","No","Yes","Yes","Yes","No"
"17801","Puget Sound Educational Service District 121","17405","3166","Bellevue School District","Highland Middle School","Reading","11.3",,,,"-4.6","24.3","2.9",,"-1.1","Yes","N/A","Yes","N<Required","No","Yes","Yes","No","No",,,,,"35.2",,,,"44.6",,,,,"10.7",,,,"8.8",,,,,"true",,,,"false",,,,,"true",,,,"true","Yes","N/A","Yes","N<Required","Yes","Yes","Yes","Yes","No"
"17801","Puget Sound Educational Service District 121","17405","3588","Bellevue School District","Interlake Senior High School","Math","14",,"35",,"-20.8","15.6","-10.8","21.1","0.7","Yes","N<Required","Yes","N<Required","No","Yes","No","N<Required","Yes",,,,,"26.3",,"32.1",,,,,,,"-2.8",,"1.8",,,,,,,"false",,"false",,,,,,,"false",,"true","false",,"Yes","N<Required","Yes","N<Required","No","Yes","No","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3588","Bellevue School District","Interlake Senior High School","Reading","18.7",,"23.1",,"18.9","22.5","3.1","0.5","15.1","Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,"Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3522","Bellevue School District","International School","Math",,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3522","Bellevue School District","International School","Reading",,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","17405","1746","Bellevue School District","Kelsey Creek Home School Center","Math",,,,,,,,,,"No","N/A","N<Required","N<Required","N<Required","No","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","N/A","N<Required","N<Required","N<Required","No","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","17405","1746","Bellevue School District","Kelsey Creek Home School Center","Reading","-39",,,,,,,,,"No","N/A","N<Required","N<Required","N<Required","No","N<Required","N/A","N<Required","22.3",,,,,,,,,"-11.5",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"No","N/A","N<Required","N<Required","N<Required","No","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3225","Bellevue School District","Lake Hills Elementary","Math","-1.8",,,,,"11","-23.1",,"-8.8","No","N<Required","Yes","N<Required","No","Yes","No","No","No","56.1",,,,,,"23.3",,"46.4","-14.5",,,,,,"-3.2",,"-11.9","false","false",,,,,"false",,"false","true","true",,,,,"true",,"true","No","N<Required","Yes","N<Required","No","Yes","No","No","No"
"17801","Puget Sound Educational Service District 121","17405","3225","Bellevue School District","Lake Hills Elementary","Reading","0.6",,,,,"21.2","-8.5",,"-6","Yes","N<Required","Yes","N<Required","No","Yes","No","No","No",,,,,,,"27.9",,"52.8",,,,,,,"16.2",,"2.1",,"false",,,,,"true",,"false",,"true",,,,,"true",,"true","Yes","N<Required","Yes","N<Required","No","Yes","Yes","Yes","No"
"17801","Puget Sound Educational Service District 121","17405","3436","Bellevue School District","Medina Elementary School","Math","34.2","-64.9","35.1",,"35.1",,,,,"Yes","N<Required","Yes","N/A","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,"0",,,,,,,,,"false",,,,,,,,,"true",,,"true",,,,,"Yes","N<Required","Yes","N/A","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3436","Bellevue School District","Medina Elementary School","Reading","23.3","23.9","23.9",,,"23.9",,,,"Yes","N<Required","Yes","N/A","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"Yes","N<Required","Yes","N/A","N<Required","Yes","N<Required","N<Required","N<Required"
"11801","Educational Service District 123","11051","3086","North Franklin School District","Mesa Elem","Reading","10.4",,,,,,,,"11","Yes","N/A","N/A","N/A","Yes","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N/A","N/A","Yes","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3437","Bellevue School District","Newport Heights Elementary","Math","19.9",,,,,"26.9",,,"5.4","Yes","N/A","Yes","N<Required","N<Required","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3437","Bellevue School District","Newport Heights Elementary","Reading","14.5",,,,,"20.8",,,"8.5","Yes","N/A","Yes","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","No","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3486","Bellevue School District","Newport Senior High School","Math","22.5",,"35.8",,"-17.1","21.9","-28.6",,"19.5","Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N/A","Yes",,,,,"53.8",,"11.5",,,,,,,"-77.3",,"7.5",,,,,,,"false",,"false",,,,,,,"true",,"true",,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N/A","Yes"
"17801","Puget Sound Educational Service District 121","17405","3486","Bellevue School District","Newport Senior High School","Reading",,,,,,"23","17.4",,"25.7","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"17801","Puget Sound Educational Service District 121","17405","3631","Bellevue School District","Odle Middle School","Math","22.7",,"39.2",,,"23.3","-8.9",,"-0.8","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N/A","No",,,,,,,"22.4",,"35.5",,,,,,,"7.9",,"9.1",,,,,,,"false",,"false",,,,,,,"true",,"true","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N/A","No"
"17801","Puget Sound Educational Service District 121","17405","3631","Bellevue School District","Odle Middle School","Reading","24.3",,"31.4",,,"26.5","-4.2",,"15.6","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N/A","Yes",,,,,,,"29.3",,,,,,,,,"13.1",,,,,,,,,"true",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","17405","3168","Bellevue School District","Phantom Lake Elementary","Math","17.8",,,,,"22.9",,,"9.6","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3168","Bellevue School District","Phantom Lake Elementary","Reading","14.5",,,,,"21.8",,,"10.9","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3224","Bellevue School District","Puesta del Sol Elementary School","Math",,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3224","Bellevue School District","Puesta del Sol Elementary School","Reading",,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3744","Bellevue School District","Robinswood Middle and High School","Math","-15.9",,,,,,,,,"No","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","25",,,"33.3",,,,,,"-4.8",,,,,,,,,"false",,,"false",,,,,,"false",,,,,,,,,"No","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3744","Bellevue School District","Robinswood Middle and High School","Reading",,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required",,,,"66.7",,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3282","Bellevue School District","Sammamish Senior High","Math","-0.2",,"15.3",,"-31.7","9.6","-33.5","-16.9","-18.3","No","N<Required","Yes","N<Required","N<Required","Yes","No","N<Required","No","60.7",,,,"33.3",,"21.6","18.8","35.6","-16.3",,,,"-27.8",,"-8.8","6.2","-7.5","false",,,,"false",,"false","false","false","true",,,,"true",,"true","false","true","No","N<Required","Yes","N<Required","N<Required","Yes","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","17405","3282","Bellevue School District","Sammamish Senior High","Reading","14.9",,"18.2",,"24.3","19.8","-2.1","-6.2","11.4","Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,"63.2","53.3",,,,,,,,"-28.2","-22.4",,,,,,,,"false","false",,,,,,"true",,"true","false",,"Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3339","Bellevue School District","Sherwood Forest Elementary","Math","13.9",,,,,"30.1","3.2",,"6.8","Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","No","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","Yes","Yes"
"17801","Puget Sound Educational Service District 121","17405","3339","Bellevue School District","Sherwood Forest Elementary","Reading","10.6",,,,,"23.9","1.3",,"7","Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","No","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","Yes","Yes"
"17801","Puget Sound Educational Service District 121","17405","3789","Bellevue School District","Somerset Elementary School","Math","31.6",,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
