,0,1,2,3,4,5,6,7
0,1.7939946279203227,7.630383365300126,2.391021678564375,9.50370067607521,1.7549572979228838,4.408808941392569,1.9146948519764149,2.7921137174970854
1,1.6879025011431248,6.004054358052423,2.6801074222169063,5.579484347358085,1.9681617190083809,3.1495230312895153,1.9091125831714717,3.190763683248533
2,1.774233771069987,6.335899647536984,3.092138782965374,6.014409526951102,2.15657180107747,4.070006752988012,1.8942360148136583,3.3531356748921852
3,1.6324215058544447,4.466738770606355,2.6791253271022613,4.272296669226958,1.9676591352525332,3.22481917906638,1.8306504874529914,2.8223490663653457
4,1.625221729537103,4.473110069074139,2.4904167370945176,4.225891734838486,1.8942771871942485,2.875819840080389,1.8436561550752522,2.791811593125448
5,1.676613892793294,5.773042755967367,2.788443976193803,5.427960155622082,2.033099475693125,3.429191759182726,1.8762573652750216,3.1610727061233743
6,1.6542767697714353,4.918426372774493,2.7756170001172213,4.69102702242367,2.0122990052301573,3.430784038865856,1.8429403789334577,2.959677175451127
7,1.6263933971874858,4.676770377159044,2.245811604954496,4.661398632414654,1.7225715212354245,2.727144088212391,1.8290814471894359,2.6537789002159284
8,1.6296513732310938,5.353796239997223,2.2169234623814726,5.743730926859503,1.686950944147163,3.0389530919496313,1.8339752139963876,2.658911058965399
9,1.623168667448091,3.9282711571915425,2.42479183212329,3.726871894543701,1.8622784026927688,2.7379159971224514,1.8281082380919835,2.626087325394232
10,1.6388766509248318,3.8750616514450837,2.3518550712134787,3.648465956884888,1.8263889043522206,2.609147232351776,1.8364197811526624,2.5974404269350813
11,1.713253100817479,5.336801499713602,2.988811713718183,5.109447447083528,2.0921320075799703,3.8792285842381964,1.858986855524453,3.1096392654736476
12,1.6558024495888257,4.764716111406791,2.4479137862346136,4.454248214755743,1.8581049020998353,2.7734142385756946,1.8728468523723631,2.863596625289794
13,1.7320697520858332,6.745402644442959,2.5977218812891025,6.587246187822139,1.8728893012240964,3.260324600005516,1.9098704887115847,3.1757265749798176
14,2.8279725379536567,12.643466985865402,4.310327460942341,13.248202646757829,2.79440750791597,5.9222791236931505,2.348884192692047,4.27637411901801
15,2.3204316096887885,12.215624310999498,3.8011666161814524,11.287931823428659,2.397921686797489,4.4845665132471595,2.1973717086233706,4.07592329084284
16,2.0722581224154775,10.142753038397334,2.561257523692768,15.463062235268069,2.1317590492513445,6.654224960469292,2.072536781753284,2.762220450966752
17,1.915103906040332,10.431484774865515,2.5784990235402065,18.090714394053702,2.0149000000180104,8.062597462435855,1.9958456701178793,2.5058562621551026
18,1.841616866821627,10.541169963462584,2.496455922629483,19.46579064870431,1.9850653962322806,8.700838217758509,2.005188663522845,2.416035629690279
19,1.879973180046195,11.539226167484173,2.813210286910076,23.347605150010782,1.969533077074561,10.64135076123097,2.080433446945833,2.3668306132596935
20,2.3197283929528356,10.033039309701083,2.8474013841601087,14.484218676412723,1.9693634372364839,6.793092251284007,2.0324069420359274,2.8793548581847612
21,2.3834985306130427,12.195765608135067,3.319935238822057,26.333207284508667,1.9632051167122795,12.801571232433663,2.2556630532702027,2.4954180630837826
22,1.6518331837999787,4.076258867860923,2.3425059697090473,3.8159703748752696,1.8140019901050701,2.5938647082649746,1.8502767891953298,2.654778037165802
23,1.652831327834677,5.585268876803252,2.330559202088308,5.696395526916899,1.7494825378225534,3.009723121884602,1.8528586980504727,2.8258774372565365
24,1.89704961261109,6.716239673921523,3.394185221977265,6.468360916192337,2.261531585259434,4.785940065257293,1.9230695232091706,3.517657245792388
25,2.285775222031304,11.015722034154503,2.995479970372053,14.19706190905456,2.311416134600804,5.840353237545787,2.18523282457899,3.1591775639539996
26,2.5353392171572597,11.194383814343231,3.244647468260312,13.714609607018845,2.1739722439847213,6.177411679812361,2.0977462585564255,3.2179957781129183
27,1.6487832219753513,3.9002192851448076,2.2862805793131504,3.6748666248521644,1.7795190259591998,2.529651710235581,1.8371448218405464,2.5700222118996785
28,1.8661446626671472,10.69256121971838,2.4085762622313993,21.182753727393315,1.950119619197343,9.664221573940381,2.0681188902725043,2.344978825192026
29,3.838167760746974,11.824883100368499,4.904228512905378,16.01613068999687,2.9682374229290933,10.392962936738234,2.494213251857873,4.449631205665074
30,2.2682539237193975,9.810984917424337,2.4403869570457055,16.09841179907276,2.1362082314539457,7.092764888027396,2.1527479538820375,2.79559493731042
31,1.97431287423135,9.989697107387515,2.368115881752481,17.496254714309142,2.027504711143623,7.773708662462341,2.0400283922043565,2.539009626886295
32,1.9695489573989238,10.113035046836591,2.3174272100598623,18.962402517631364,1.9852671164142168,8.583636178214352,2.0648314154649277,2.4554986605642797
33,3.4822380041279626,10.061084973613166,3.055150519476839,17.945922547759093,2.4375847707131477,9.090079936807033,2.5474546945603516,3.4234706735465
34,3.058337572241244,9.319668726046816,2.3431341796121044,18.576328872286126,2.154685526350585,8.97363470997795,2.4789651804990958,3.0253955758645836
