,0
0,1238.4293511364433
1,8172.61247640034
2,3743.4645019396216
3,31758.492424700526
4,4528.5726643426115
5,6044.802848254862
6,116560.53440933974
7,1680.187361164162
8,2087.6046638277935
9,7795.012370517668
