,0,1,2,3,4,5,6,7
0,3.5659862531456166,49.34578735161528,31.58692009952702,21.14871902589952,9.93933528691862,7.493998903062558,6.73259149636552,6.880776758067336
1,84.08722959846246,271.76469241107577,14.262085613720515,74.63812850368845,8.375941523445864,22.882004346884244,14.711987134623055,23.460916527749113
2,55.54102369852744,155.60531713366615,12.42727220308406,46.86844452174504,5.608704019278269,13.591181705499887,11.825493248848137,17.821894869526886
3,1958.145704554881,585.6375508549263,1151.8533602168807,55.293530603445255,16.02200869320017,9.258545314164682,21.634565519114087,521.8859881973736
4,2.583034247802075,17.394926357998372,4.2067805249468755,15.646953371356208,4.633812975345662,10.956623886854697,7.604348528492611,4.242160814937713
5,2.2201419164026572,15.683520213270686,7.532338324748575,13.356655369927642,6.976674253945142,11.369670941218539,7.982895360719046,5.187127568239344
6,4.027672983513291,51.92078784337672,90.78516457407005,38.66820107381111,99.80873423277274,65.86736956218427,48.50669393161702,27.185243170783988
7,1.9811811338162502,30.77873533912752,18.30149885775631,19.475808636970974,14.768169413198157,10.317342518436462,8.431807494860916,6.213759109204278
8,83.55408334398184,118.13631455783944,44.48864667020547,26.095946426987762,3.6008685923880783,7.476673613016751,10.138624947652499,39.3502019318641
9,2.990716582719906,26.83458053509132,5.2663880155426375,26.413789229050067,4.90264904316756,13.157434698571649,8.228938370005304,5.463787353792771
