,0
0,5650.96966070388
1,18987.16248267962
2,7963.737114980544
3,244676.51657447257
4,1039.7130043325637
5,1503.4422455572076
6,30451.82866479199
7,9359.496776505135
8,12462.136048422244
9,1523.9645513900293
