,0
0,542.2878925479112
1,1350.2923742639748
2,562.958536851702
3,16974.26102224601
4,360.8295439080354
5,378.00065017635285
6,5729.003879367513
7,422.92464786190794
8,880.5741891938396
9,639.7092764221125
