,0
0,394.2328760403233
1,701.8060399002962
2,262.17271737477296
3,2794.7457876018334
4,106.54408216243066
5,360.2152512489132
6,8413.970962334688
7,707.8236728197083
8,209.27111530392756
9,132.49524057057937
