,0,1,2,3,4,5,6,7,8
0,-726787.9661584016,344607.00256421947,174282.2851183632,-431515.1506197174,468870.2255236048,394270.73645835544,-335594.7403633347,73283.23025358662,575495.3215951974
1,-771361.9673192016,287577.9150977492,252506.00972523203,-577258.8223408958,689603.072318608,98660.13129719223,-263291.56365410314,-299923.8272906036,568035.4127269741
2,-771361.967317058,287577.91509697906,252506.0097239573,-577258.8223393833,689603.0723170913,98660.1312971176,-263291.5636521874,-299923.8272891928,568035.4127267408
3,-771361.9673188132,287577.9150567568,252506.0096764742,-577258.8223054984,689603.0723205993,98660.13130571933,-263291.5636009317,-299923.8272503238,568035.412707153
4,-800633.0224235,-266837.6493816333,252910.09523913855,-13724.557074922826,718489.6426382342,-219867.82728454174,44973.70783482502,-237809.40502651504,527208.393497083
5,-800633.0224235964,-266837.6493812323,252910.0952386643,-13724.557076768098,718489.6426397735,-219867.82728324542,44973.70783149157,-237809.4050243333,527208.3934984066
6,-800633.0224286543,-266837.649371034,252910.09522750604,-13724.557142355512,718489.6426759519,-219867.8272484477,44973.70771678232,-237809.4049674229,527208.3935168949
7,-726787.9661580949,344607.0025631213,174282.28511782203,-431515.1506199806,468870.22552318807,394270.73645708564,-335594.7403626203,73283.2302529705,575495.3215950949
8,-771361.9673172144,287577.91509847215,252506.00972386196,-577258.8223400933,689603.072317738,98660.13129710639,-263291.5636525808,-299923.8272899525,568035.412727942
9,-800633.0224231607,-266837.64938316133,252910.09523958428,-13724.55707388228,718489.6426385269,-219867.8272862161,44973.70783696126,-237809.4050279084,527208.3934983397
