,0,1,2,3,4,5,6,7,8
0,-87160.82446636967,88573.27147518985,57338.21037445586,87407.10269887031,-54673.24898838707,88158.15075272103,-7896.8997915677455,29464.80098373916,-137940.40512669177
1,-82841.19229397854,38501.16148231587,-119750.85604204332,81175.86764728726,116959.98661133624,-16971.855345842454,171617.74914040652,-27189.552432341974,-14498.500040061133
2,-82841.1922940011,38501.16148238152,-119750.85604207951,81175.86764731593,116959.98661137292,-16971.85534581205,171617.74914037596,-27189.552432261044,-14498.500040006355
3,-82841.19229225759,38501.16147880924,-119750.85604178664,81175.86764578837,116959.98661246523,-16971.855349144895,171617.7491405375,-27189.552437152666,-14498.500047028314
4,-98761.01387776509,95550.53182927273,-105711.45857370477,-79793.71380273867,109398.74843732512,88657.29924541585,118797.13556263593,70706.57904135526,64754.87300775272
5,-98761.01387759642,95550.5318290833,-105711.45857377771,-79793.71379884043,109398.7484375352,88657.29924544295,118797.13556309917,70706.57904091978,64754.87300641311
6,-98761.01387615973,95550.53182549859,-105711.45858266535,-79793.71367105703,109398.7484525829,88657.29924430439,118797.13559139885,70706.57901759924,64754.8729586621
7,-87160.82446641549,88573.27147520681,57338.210374491464,87407.10269888924,-54673.24898840774,88158.15075272764,-7896.899791612518,29464.800983790363,-137940.4051266311
8,-82841.19229398461,38501.161482248404,-119750.85604210572,81175.86764730597,116959.98661142585,-16971.85534591349,171617.74914041633,-27189.552432490796,-14498.500040354817
9,-98761.01387798089,95550.53182955776,-105711.4585738402,-79793.71380377661,109398.74843733992,88657.29924576233,118797.13556239697,70706.57904214307,64754.873008856484
