,0
0,292.5806925813229
1,3376.5860920613845
2,1279.2002218701202
3,15298.863507701004
4,345.856807925607
5,1112.9324823729362
6,27060.540965966215
7,408.675596585747
8,1429.1120985493026
9,244.65862590786597
