,0,1,2,3,4,5,6,7,8
0,-91030.62894723822,86970.57021352749,70129.94900165478,92584.19418382642,-74618.67335588268,94960.1206821448,-34158.44917783053,70856.80071842604,-92632.85875630827
1,-87322.21645106081,34464.943460574796,-91180.7932881293,87882.31580628577,62020.38590914943,11814.410664232397,133967.80558933687,42709.68929087476,16383.12152732894
2,-87322.21645109094,34464.943460650116,-91180.79328819284,87882.31580632037,62020.38590919405,11814.410664264566,133967.80558934892,42709.68929092289,16383.12152737904
3,-87322.21644966607,34464.94345718539,-91180.79328778098,87882.31580518087,62020.38591036591,11814.410661152731,133967.80558911758,42709.68928819914,16383.121521872494
4,-99419.45953928711,94702.63996908754,-102794.7211363126,-69620.05385073286,103412.5607751201,95206.53725147645,111329.04659536142,88447.67050866096,75716.63070980132
5,-99419.45953922438,94702.63996897548,-102794.72113639223,-69620.05384625928,103412.56077521936,95206.53725150997,111329.0465956817,88447.6705084859,75716.63070889912
6,-99419.45953893167,94702.63996508265,-102794.72114151654,-69620.0536974508,103412.56078131909,95206.53725096631,111329.04661302576,88447.67049927686,75716.63067548566
7,-91030.62894726922,86970.57021354028,70129.9490016789,92584.19418383807,-74618.67335589201,94960.12068214489,-34158.449177864204,70856.8007184512,-92632.85875625092
8,-87322.21645106186,34464.94346049394,-91180.79328821247,87882.3158063007,62020.38590925109,11814.410664165176,133967.8055893482,42709.68929080452,16383.121527093508
9,-99419.45953942512,94702.63996931944,-102794.72113643418,-69620.0538518688,103412.56077519474,95206.53725171961,111329.04659523044,88447.67050903426,75716.63071056987
