,0
0,630.690860534876
1,809.9280901370086
2,381.6934013011749
3,12477.334359009448
4,1235.4164182965312
5,2060.764271877911
6,42684.4654055018
7,538.9819221605545
8,709.3625852104348
9,1354.7514522292647
