,0,1,2,3,4,5,6,7,8
0,0.0,-3.5424748485278665,1.4787328846049212,0.0,1.9613603402987456,0.0,0.0,-2.1496455683478697,3.2329533688169025
1,-1.3666397553460825,-3.4861784448999606,1.5040492162997994,0.0,1.4227491495380464,0.0,0.0,-1.873647862400469,2.931103881091979
2,-1.4579291876275506,-3.0023459260689718,1.2113362262617713,0.0,1.2259407421957436,0.0,0.0,-1.7621455870812122,2.8509884258158733
3,-1.4233563692441276,-3.126665952987705,1.2140207300452464,0.0,1.0885184825288718,0.0,0.0,-1.7450917560079118,2.7811259461304503
4,-1.4059083818934721,-3.3433564152230644,1.3764584254097414,0.0,1.1874235696579964,0.0,0.0,-1.7876165833150577,2.8136913493909246
5,-1.433347127181989,-3.261172476933214,1.3298339995906399,0.0,1.3084772454442617,0.0,0.0,-1.8192636990993387,2.883469614075462
6,-1.4382122904687862,-3.100594994528099,1.2166059863020364,0.0,1.1292751005555257,0.0,0.0,-1.7586678534401081,2.8147429575074874
7,-1.2071695786667676,-3.5118754429277717,1.538103819335239,0.0,1.3766910724635295,0.0,0.0,-1.9031769171828132,2.9114795022575057
8,0.0,-3.5544559713078305,1.5629050830033688,0.0,1.584731844485491,0.0,0.0,-2.018860468326239,3.038033420664539
9,-1.3940184710262302,-3.296714119448997,1.3245472521291184,0.0,1.0957397517238503,0.0,0.0,-1.7405046369574093,2.7414074603787206
10,-1.378724699225323,-3.3502456344865874,1.3918287762505988,0.0,1.1060084510315196,0.0,0.0,-1.7418967406188388,2.739283743059094
11,-1.4490238718833317,-2.950178023315402,1.1600475839000657,0.0,1.084359086136638,0.0,0.0,-1.7317420110649178,2.8135504950163592
12,-1.363369111768228,-3.449656885627407,1.5069231288054235,0.0,1.260787124397939,0.0,0.0,-1.8248079760382154,2.856897276935628
13,-1.1483784294400603,-3.6318841060349887,1.5916147572681527,0.0,1.6678776515012113,0.0,0.0,-1.9873940460178805,3.0420450380821267
14,-1.2065033378530232,-2.8795520930921454,1.2527628676815885,0.0,1.6217783415760736,0.0,0.0,-1.729510201184299,2.6301112534297055
15,0.0,-3.5295122897810187,1.5384508606102272,0.0,1.9783108668015488,0.0,0.0,-1.8953531156728336,2.8791502925437813
16,0.0,-3.352718684833961,1.0820613716886185,-1.4438592747928953,2.785612777493377,0.0,0.0,-1.9502840565103394,3.1666943505759204
17,0.0,-3.306445442572447,0.0,-1.6814660656773623,2.7185319235420176,0.0,0.0,-1.9936850965291528,3.199545250621642
18,0.0,-3.15194091069445,0.0,-1.7606696775677229,2.8224577610759813,0.0,0.0,-1.9788456255005031,3.1894038501179147
19,0.0,-3.1426607634802957,0.0,-1.8168561298792363,2.616472741791604,0.0,0.0,-1.9950784450462342,3.1382273929591986
20,0.0,-3.3834622163054897,1.3405962126064959,-1.309391099906892,2.085236270250765,0.0,0.0,-2.023454974171732,3.1673500752627146
21,0.0,-3.1495738842377157,1.090167392882013,-1.654342553034357,2.1470119756923034,0.0,0.0,-2.0055098102892543,3.1479934187664145
22,-1.3634633273317025,-3.389876433815933,1.4569864218120385,0.0,1.1475317780330772,0.0,0.0,-1.7660257279110214,2.7722681571077668
23,-1.124548154863988,-3.588664504822617,1.5792153934782893,0.0,1.5651069097677168,0.0,0.0,-1.9909102535874768,3.022802917949678
24,-1.462022728742491,-2.775457192463852,1.144295515459674,0.0,1.100274645528189,0.0,0.0,-1.6953143556128238,2.808547536678901
25,0.0,-3.3950844116859304,1.210271458461216,-1.1041520593620286,2.534527005274492,0.0,0.0,-1.9192806210661644,3.005288622037729
26,0.0,-3.4250222333206324,1.4121866894318507,-1.2084018488657797,2.155141688101275,0.0,0.0,-1.9580185762545623,3.081384740753593
27,-1.3397251993405033,-3.386760288356314,1.4454924377733793,0.0,1.134931686223749,0.0,0.0,-1.7586272798328821,2.7514570983753908
28,0.0,-2.938578202768497,0.0,-1.8051822343386867,2.9044607138308405,0.0,0.0,-1.920287665113875,3.1545865514912235
29,-1.2031264048165324,-2.1530398148743384,1.2192874499460375,0.0,0.0,0.0,0.0,-1.4526056687517412,2.411596044741561
30,0.0,-3.2194309086988953,0.0,-1.3466359276903659,2.764647348273931,0.0,0.0,-1.9096687527421505,3.1707488924636156
31,0.0,-3.1784470027191043,0.0,-1.6404352865175227,2.898265886376828,0.0,0.0,-1.9469232103899738,3.227225795639668
32,0.0,-3.0462143531859436,0.0,-1.7120650490124116,2.9298810035596508,0.0,0.0,-1.9204250459114114,3.222278342287874
33,0.0,-2.519261599895921,1.1342957622011502,0.0,1.5974781103496427,0.0,0.0,-1.6560174973070108,2.7603897022668606
34,0.0,-2.8093454199321126,0.0,0.0,2.2442304589902347,0.0,0.0,-1.762580044614156,3.0995172514193254
