,0,1,2,3,4,5,6,7,8
0,470051.55105708697,-927265.6359239422,276439.57330400357,-174411.19815196964,-104463.0599253023,208038.20463323832,-939566.0154296353,885887.9100689185,-1441387.0073499945
1,573994.6048045224,-464624.8961651203,494212.89300700184,-420624.7974574939,-398543.4836805827,-242706.49833152644,-1035697.6289081167,194769.2231786287,-1472470.1847951978
2,573994.6048049476,-464624.89616629924,494212.89300672145,-420624.7974573024,-398543.4836803976,-242706.49833082594,-1035697.6289082788,194769.22318007052,-1472470.1847964167
3,573994.6048074221,-464624.896186904,494212.8930072839,-420624.79745705536,-398543.4836797451,-242706.49832618362,-1035697.6289099293,194769.22319881697,-1472470.1848004921
4,659670.0101171958,-994855.7919574828,481209.73758956796,-421290.99535517336,-401236.7936892885,-262497.97904473636,-118843.43008259186,69407.57360472214,-236949.9137324922
5,659670.0101183722,-994855.7919534688,481209.73759645707,-421290.9953536907,-401236.79369422,-262497.979040386,-118843.43010804417,69407.57362952693,-236949.91376902923
6,659670.0100108385,-994855.7918049324,481209.73755127494,-421290.99507257564,-401236.7935420706,-262497.97857273644,-118843.43123316494,69407.57477088486,-236949.91530012508
7,470051.5510566319,-927265.6359238159,276439.5733039807,-174411.19815167855,-104463.05992507274,208038.20463331914,-939566.0154296721,885887.9100681025,-1441387.0073498995
8,573994.604804127,-464624.8961654427,494212.89300598495,-420624.7974563249,-398543.48367933824,-242706.49832969185,-1035697.6289070011,194769.22318038018,-1472470.1847955629
9,659670.0101159634,-994855.7919587913,481209.7375883755,-421290.9953556804,-401236.7936882115,-262497.9790465022,-118843.4300756592,69407.57359694877,-236949.91372247777
