,0,1,2,3,4,5,6,7,8
0,-14376.846117554802,9372.53220509098,16739.984329849998,-8136.474884283116,5761.525010535125,5438.310233512603,-6842.060630164259,14787.807671137887,12710.216539398472
1,-14865.351302523595,6682.352524970211,21406.98521600994,-50016.11642909584,14103.277006848226,-20671.844020293527,-4321.0959324309215,14655.05997272474,14159.60920462611
2,-14865.35130258083,6682.352525160138,21406.985216067544,-50016.11642893658,14103.277006907862,-20671.844020409262,-4321.095931809704,14655.059972245319,14159.609204745459
3,-14865.351302362938,6682.35252452254,21406.98521595577,-50016.11642936042,14103.27700673542,-20671.84402021228,-4321.095932509145,14655.059973165782,14159.609204338916
4,-10700.584970423028,-8611.909580540798,12585.445821421428,5087.438508630101,10460.992102842532,-9875.494995366364,7741.550322882272,1198.7414912884847,10928.956581700746
5,-10700.584970196578,-8611.909580926018,12585.445820721252,5087.438509983351,10460.9921026941,-9875.494995404495,7741.55032349094,1198.7414884155187,10928.956581434779
6,-10700.584971021937,-8611.909585924404,12585.445819662022,5087.438517731165,10460.992104164445,-9875.494998575065,7741.550328649272,1198.7414558353755,10928.956581860653
7,-14376.846117534536,9372.532205181637,16739.98432976052,-8136.474883889418,5761.525010423011,5438.310233686866,-6842.060629832502,14787.807671136288,12710.21653940307
8,-14865.35130265016,6682.352524889628,21406.98521618974,-50016.11642904294,14103.277006926955,-20671.844020329117,-4321.095932623361,14655.059972966548,14159.609204721199
9,-10700.584969348043,-8611.90958106866,12585.445819158418,5087.438511813564,10460.99210193889,-9875.494994944824,7741.550324029453,1198.7414845019919,10928.956580559996
