,0
0,6609.754469631481
1,1834.4435642056728
2,951.2482786063971
3,32237.80919632283
4,886.7844535750381
5,2871.7164764600207
6,71292.93036384293
7,6400.093185920512
8,1924.0741623463311
9,743.8238986516131
