,0,1,2,3,4,5,6,7,8
0,0.0,-1.545069384334054,0.0,-1.541859209923657,2.559260779031386,-1.460617564809775,0.0,-1.630300005790815,1.8020398294784536
1,0.0,-2.7276136876236152,0.0,-1.6524991352590246,2.908685323686889,-1.4261035160536406,0.0,-1.4492513063281514,1.5156477650801523
2,0.0,-3.0144316326470992,0.0,-1.804768631069019,2.9967370319905475,-1.387067673255554,0.0,-1.3715127363494848,1.428918363521406
3,0.0,-3.021470477539507,0.0,-1.5752173796068698,2.725896409563174,-1.352343752923424,0.0,-1.1076744487889756,1.224382472165541
4,0.0,-2.882613426599008,0.0,-1.5084582247451748,2.6884720621502334,-1.396680719900197,0.0,-1.1650037030882536,1.2812548199533507
5,0.0,-2.9503454217117255,0.0,-1.7084943029427615,2.9323874521365285,-1.405019621392122,0.0,-1.3557101473678768,1.4303491822687104
6,0.0,-3.0257544961724334,0.0,-1.6456451924875675,2.8153507251161036,-1.3622131482496536,0.0,-1.1830387133181788,1.2829061797008685
7,0.0,-2.4113639698827187,0.0,-1.3614687703668882,2.5490362068366017,-1.532474547919185,0.0,-1.242953898433551,1.3923257845250872
8,0.0,-2.126420402534614,0.0,-1.3949567624653434,2.5658367768122745,-1.5721561283527528,0.0,-1.3690139319184331,1.530189462824437
9,0.0,-2.901025596154647,0.0,-1.4190506310299913,2.5519655560786005,-1.3762676050942515,0.0,0.0,1.1831352609115133
10,0.0,-2.795624698600919,0.0,-1.3645189381145377,2.494746653741017,-1.3937693127885415,0.0,0.0,1.1923177380188283
11,0.0,-3.0493129383332507,0.0,-1.7185084689653232,2.8766593394073174,-1.3523246687446782,0.0,-1.2147729146056232,1.2999600960509352
12,0.0,-2.668068341855928,0.0,-1.4829924903094558,2.683440862280722,-1.4195438194635166,0.0,-1.2611546765790222,1.3623813640939568
13,0.0,-2.293199385512425,0.0,-1.6208863523617012,2.8833927492294684,-1.4674273799048707,0.0,-1.5910586151691595,1.6722907297935763
14,0.0,-2.4802643751321463,0.0,-1.815405377303309,3.0315986932061803,-1.30785569607577,0.0,-1.6545920557550633,1.4922154253642081
15,0.0,-1.9745611081829937,0.0,-1.6243588304973442,3.0118048922511873,-1.3367169861925365,0.0,-1.7277799902944644,1.5607275036665624
16,0.0,-1.584243545362937,0.0,-1.3671705790014839,2.9059115670254196,-1.6244706108755864,0.0,-1.6020687426852525,1.5225137223519327
17,0.0,-1.3508324954794377,0.0,-1.2654087899270514,2.683637876301825,-1.635402334104629,0.0,-1.4355309522150925,1.5027662491835856
18,0.0,-1.3302910258434193,0.0,-1.2126271562667619,2.684461197427334,-1.6766865021552273,0.0,-1.3569172920827839,1.4522571295525177
19,0.0,-1.1815819937010321,0.0,-1.1999434788335306,2.512489735738226,-1.6432902253710382,0.0,-1.2448402429283165,1.4299507691901021
20,0.0,-1.1105101207274255,0.0,-1.5010637797228252,2.4701434916230034,-1.3769570782163654,0.0,-1.5795406381804278,1.6670112362826048
21,0.0,0.0,0.0,-1.3208611755856448,2.2970015005623328,-1.5120799459182037,0.0,-1.234247813717494,1.4176631488506393
22,0.0,-2.688502346501108,0.0,-1.3671017597351494,2.5143791576119257,-1.409260600548321,0.0,-1.1125064720942324,1.2432458968386149
23,0.0,-2.260164766133065,0.0,-1.476019170915331,2.693023849885718,-1.529394237023214,0.0,-1.4236499306010526,1.5532148324240402
24,0.0,-3.0254825952550424,0.0,-1.8527030476350688,3.001733237483564,-1.3720057230080562,0.0,-1.361719141747964,1.406910368835999
25,0.0,-1.8147295092937354,0.0,-1.4897509232722563,3.001916956249979,-1.5234004939754997,0.0,-1.6868350067136018,1.517791454934914
26,0.0,-1.185207959982219,0.0,-1.419878249519247,2.661325228827867,-1.4193655869040012,0.0,-1.632155354257089,1.5023055034621688
27,0.0,-2.658040624321535,0.0,-1.3092049628654923,2.4393303285591603,-1.4289399448874682,0.0,-1.0669451298184762,1.214279137550905
28,0.0,-1.2751910715332815,0.0,-1.1368886935441231,2.68754868786171,-1.7201468509497757,0.0,-1.2337231796513497,1.3537223056253278
29,0.0,-2.6122680851804847,0.0,-1.8718755844898873,2.7903102399664697,-1.2676403959211073,0.0,-1.4939473328626414,1.4367252887210429
30,0.0,-1.7058898711290846,0.0,-1.4219263784923344,2.9796446351296515,-1.6393526465636388,0.0,-1.5677260205800208,1.498507837154814
31,0.0,-1.4454222456351689,0.0,-1.2686224757732463,2.8267252983906053,-1.6833601836931962,0.0,-1.4597808158536563,1.4664337164692447
32,0.0,-1.3691237850271667,0.0,-1.205655065456618,2.7851758506548796,-1.7086007918548765,0.0,-1.3565740266989224,1.4063638641109462
33,0.0,-2.3085868271697696,0.0,-1.7444499259251625,2.9063343892913256,-1.4177801792826863,0.0,-1.498004700286679,1.452503593329875
34,0.0,-1.9582958953671066,0.0,-1.5208866514030133,2.978081191111465,-1.5966029915462332,0.0,-1.4028146223947708,1.4097325871808561
