,0,1,2,3,4,5,6,7
0,1.9433822659882103,3.4700013813749706,2.9014868219249865,6.791825493449276,2.106941300167936,3.2519947747301594,2.134024829010218,1.4379427082183758
1,1.9842511202882003,2.9175769359608714,2.2707306222523607,4.882307260147215,1.6813949532895496,2.881157089963348,2.0702749472984974,1.2005669187988603
2,2.139579131938603,3.18584552114729,2.116343377795007,4.827239336364169,1.7007442428712312,2.5270619009487243,2.186598136355234,1.2382371737642766
3,2.0282265044346985,2.834246893611044,1.850024257063722,4.127102869937675,1.5463851788134053,2.5321613154257143,2.1248022280797967,1.292977282960394
4,2.005949729500707,2.731077071266963,1.9221138373997702,4.197109773296185,1.5508674870145371,2.719579727731919,2.0725745281170456,1.260739300245511
5,2.024179382444468,2.9877966988421427,2.107948110424056,4.725587340650373,1.6487158240702666,2.6630546019033443,2.114724396821255,1.2251627800340252
6,2.0404816056045165,2.9322948972226315,1.9174939624971714,4.320849463685173,1.5788026029709152,2.523560555705941,2.136521927076167,1.2745999100557703
7,1.929903989613811,2.778852100445472,2.0490339901834376,4.441230357642124,1.6060446823390264,2.855088452675318,2.0344685979634383,1.2616514275472785
8,1.8788172069212443,2.944565147277509,2.228505792336912,5.008165105195302,1.7162741523101275,2.9327655322677626,2.046963422886219,1.2916040199621055
9,2.0318531984875055,2.6327718763679706,1.8109346679542642,3.9057995368156098,1.515003862657255,2.6921578456531874,2.0782296351894094,1.2959434330436652
10,2.043366449473124,2.5927333476340135,1.83207087575503,3.8773255743734683,1.5150722631862257,2.7702831101225702,2.060515121927318,1.2870512930317197
11,2.1021670044939555,3.081461266609071,1.9483827852498954,4.422759691199355,1.6149013448950342,2.449698065278313,2.181854004673927,1.278358054639604
12,1.9970901631243816,2.7301683247274235,2.051309928580327,4.350845468850778,1.5818932653891562,2.859208445772883,2.043377305314692,1.2323018842597793
13,1.9465180773121693,3.034879100888536,2.5515184259804067,5.3911362373546785,1.8095270809396957,3.0372834657622603,2.0607050310803317,1.2182050887915954
14,2.9327170947501546,3.811816828832589,3.084829608868822,6.685178943920788,2.44661909527952,2.932865931957532,2.4859672300476743,1.2583478651414464
15,2.3440407664993828,3.5748798427288233,3.557691642591837,7.022370480707828,2.3431076480876767,3.4718614846030453,2.3477372387292457,1.314385407158314
16,3.219316107404429,4.828715600596831,3.5269143493740835,8.24635616196124,2.6575294116599406,3.149271714533682,2.5338311096109645,1.7250554007894687
17,2.8585482016423214,5.3026481833242425,3.5602715587647924,9.014444615093387,2.660848323778972,3.1680530674437857,2.5433955199750744,1.9838409249536144
18,3.1442832532899043,5.602408976100251,3.460488484291062,9.041975147047603,2.6430968010167155,3.0469066891496968,2.531556566464207,2.0982630358523084
19,2.711051097141009,5.842207440401895,3.5161467162497164,9.663225077192385,2.651203055369182,3.109261156328815,2.5585730902581876,2.2613916369017146
20,2.3357245920766205,4.307568619709917,3.735292597717272,8.751920578516398,2.5921942931617137,3.633842726878672,2.3744804305466776,1.727838205072794
21,2.3312945417300677,5.548585958641498,3.7156120152045755,10.25300761478837,2.7133411499794495,3.549595629630812,2.5549074627417787,2.269855041798063
22,2.032584275966869,2.616287189331311,1.9008315717872724,3.98570379012023,1.5312003942867853,2.8237668436312795,2.0453604113483816,1.266336407882032
23,1.9056986965850278,2.9292799220188237,2.2854619420346207,4.984922212550783,1.7112352899536434,2.942989113509266,2.0405371622167348,1.2507854651695332
24,2.277996689385071,3.356219981378617,2.114192485254,4.834470378942815,1.7512699130337492,2.4416120621387885,2.2591514153986685,1.2587997317535058
25,3.050544538330126,4.349026178415579,3.5514656289008824,7.778324307910619,2.618079473709305,3.2115965364099837,2.518719165551063,1.5179723917599512
26,2.595095931854439,4.318694959528584,3.9667832799117195,8.593929970156156,2.6513208666569863,3.735058402350402,2.51231052239708,1.6846963833875106
27,2.0318057582527045,2.5945405452004473,1.861072991087867,3.889654531560012,1.5210417837871058,2.811082577656835,2.0453206239670214,1.2795865058153981
28,3.6928931646842886,5.998171276201461,3.3663819329240012,9.072642791275957,2.632392782804103,2.9943539252580136,2.4985200524035616,2.271178910067107
29,3.9558430851254247,4.331795992422483,2.8006473646309367,6.2531649259795685,2.887314218908855,2.72771314623659,2.7835340957083208,1.3650808991165482
30,3.748881994657097,4.844167331629925,3.359106997555889,7.91878251074727,2.6856521559925177,3.0176130600064957,2.5095006386305165,1.692368209489835
31,3.5257050992786394,5.31474995857731,3.420041766329694,8.532892675761703,2.658125858604219,3.0415354792710443,2.5177443795552277,1.9352618808422875
32,3.7789880637146656,5.622449747569805,3.3666417452781734,8.69394876948352,2.655428307648251,3.0142028720443537,2.5013272519755887,2.0780322247258094
33,4.4447274037106475,4.5684679117609255,3.0228717364184337,6.991643397055299,2.987937919361192,2.8975098195420097,2.652565783313418,1.4715520461597336
34,4.6583593490629225,4.852080945115721,3.085131529169117,7.422273962833562,2.9152925090098156,3.0017964994220634,2.5363751037224733,1.6597566761001932
