,0,1,2,3,4,5,6,7
0,6809.28346303069,216.57641053941592,11117.891960639481,1265.1726154286766,5244.033705558594,318.25209187851425,9984.826468168032,2604.4668950333703
1,130.65240588233584,19.967752284413187,580.9934065533824,102.23915042308643,139.52862293592185,3.4647630227165616,468.18417374402395,116.4288330068728
2,126.01057885018352,20.710961149363822,406.92942981105546,61.077227502162394,106.10190978032566,3.678965787799022,365.5851115623353,75.14066995147921
3,8583.09050319559,884.7237672152307,6495.64852584673,694.0665085111876,1024.6085494935728,55.438431120689124,6685.686251831582,912.1338088058537
4,138.92999707268362,27.398926660996782,227.23809034574364,43.74035227414539,242.98797113245632,4.585525688624969,290.39124818885693,158.2597992940396
5,311.5905820432294,26.769999498145584,583.329361734377,93.00174930746225,510.9214909750342,14.54904907552173,622.0083654986632,268.9997266356737
6,5594.27345778787,110.56941942076224,7333.711439780591,1046.9671542510905,8766.722678066119,203.18190521154037,7104.398813374959,4821.301755769781
7,3450.9880345125025,139.15029808682894,7271.138601517991,972.6336396355267,4483.788873550537,226.20536366298217,6895.326329606758,2259.279080669619
8,472.01701497810814,58.87330151172364,761.1393181477907,92.72272246040541,172.0284614266455,13.739340070740264,805.3048128865565,109.75151761647531
9,118.41908435558942,21.613375373705406,259.2780672241586,56.03311391150518,218.48931604305523,3.30994303381971,340.47073603220804,151.2903143715066
