,0,1,2,3,4,5,6,7,8
0,0.0,0.0,0.0,1.6051508017418248,0.0,0.0,0.0,0.0,0.0
1,-1.0738694021103743,0.0,-1.1357151156708432,1.8238988923334116,1.3546743744476148,0.0,0.0,0.0,1.2928264587300715
2,-1.2045961768896725,0.0,-1.1734835505143708,1.6770085013430676,1.4944171551059493,0.0,0.0,0.0,1.4454408110648453
3,-1.1018971140253828,0.0,-1.0810949137274417,1.7239288504783734,1.3054214653079528,0.0,0.0,0.0,1.3953963160622058
4,0.0,0.0,-1.0826170561606314,1.7619754280191462,1.2279402120550011,0.0,0.0,0.0,1.3046465549018698
5,-1.1521493594946386,0.0,-1.1518994782747218,1.7776881179675887,1.4205784687607468,0.0,0.0,0.0,1.3806804653071654
6,-1.1388395022116127,0.0,-1.104814930710195,1.723218177481072,1.3641070469031855,0.0,0.0,0.0,1.4116061681362924
7,0.0,0.0,0.0,1.7598825524084698,0.0,0.0,0.0,0.0,1.1190669643599307
8,0.0,0.0,0.0,1.7148318372582527,0.0,0.0,0.0,0.0,1.0771435172352248
9,0.0,0.0,-1.059066762182638,1.7265296023045218,1.1562031800378512,0.0,0.0,0.0,1.2967188144078396
10,0.0,0.0,-1.056070271253176,1.7155230726651391,1.095412176002026,0.0,0.0,0.0,1.2425683311085811
11,-1.1783984247870527,0.0,-1.1160659889113564,1.6657297719169133,1.4208348867035174,0.0,0.0,0.0,1.451943579368585
12,0.0,0.0,-1.0777685363986305,1.7632242363287773,1.1755202755716703,0.0,0.0,0.0,1.2252919073833106
13,0.0,0.0,-1.0993236820148238,1.8231662142942748,1.2689322908302356,0.0,0.0,0.0,1.165706942009073
14,-1.163538666115156,-1.072422994224454,-1.383191853531408,1.5065211772747065,1.6016559683457292,0.0,0.0,0.0,1.5066167683939247
15,-1.1635685845567552,-1.46749847253966,-1.3577418746281942,1.9666298898047376,1.5328613945976344,0.0,0.0,0.0,1.3898544504113663
16,0.0,0.0,-1.1313388110724782,1.470671175052742,0.0,0.0,-1.2180865902208984,0.0,1.235041437032859
17,0.0,0.0,0.0,1.3534505677311697,0.0,0.0,-1.3176290431099977,0.0,1.1357874695192942
18,0.0,0.0,0.0,1.2848981043140015,0.0,0.0,-1.451499059170037,0.0,1.1297203286356596
19,0.0,0.0,0.0,1.2521205692902087,0.0,0.0,-1.4331243954742205,0.0,1.0769346021478698
20,0.0,-1.066731431411778,0.0,1.5279209385998644,0.0,0.0,0.0,0.0,1.0829058579895916
21,0.0,0.0,0.0,1.3408214528697693,0.0,0.0,-1.1689830673523225,0.0,1.1076374244304896
22,0.0,0.0,-1.0583233270201884,1.719236441787892,1.0809500710680002,0.0,0.0,0.0,1.2061439917076149
23,0.0,0.0,0.0,1.7663269538521136,1.1143701875500163,0.0,0.0,0.0,1.1122911508510016
24,-1.208781965367397,0.0,-1.161755530922046,1.5619234446796035,1.5141280143354927,0.0,0.0,0.0,1.484811671287235
25,0.0,-1.2370698424284783,-1.3349655494823955,1.614012595034326,1.144758644356555,0.0,0.0,0.0,1.2901611566992297
26,0.0,-1.4073130868735457,-1.1089236756263612,1.6314161883989087,0.0,0.0,0.0,0.0,1.1360095530628143
27,0.0,0.0,0.0,1.7189759137156981,0.0,0.0,0.0,0.0,1.181742029997853
28,0.0,0.0,0.0,1.2117041879598238,0.0,0.0,-1.5940545802857762,0.0,1.157108985920557
29,0.0,0.0,-1.106160499980428,1.1245916872139068,1.4990473311291765,0.0,0.0,0.0,1.6188642638669943
30,0.0,0.0,-1.106460412352236,1.4650914006802342,0.0,0.0,-1.2803636658469584,0.0,1.346073682668922
31,0.0,0.0,0.0,1.3467518415930047,0.0,0.0,-1.4139869320866307,0.0,1.2155589871479149
32,0.0,0.0,0.0,1.2834944622764204,0.0,0.0,-1.512281469145249,0.0,1.2142849410053176
33,0.0,0.0,-1.1434025499670597,1.3576028621298666,1.2731943368609424,0.0,0.0,0.0,1.6712830715393987
34,0.0,0.0,0.0,1.4666913241943182,0.0,0.0,-1.22515234719883,0.0,1.6183935938310796
