,0,1,2
0,-5.384476858013482,2.03042429570593,-4.837819542997828
1,-1.8104960848451643,0.0,-3.5048178214843766
2,-2.9890947612064815,0.0,-4.052148867740111
3,-5.79810938299836,2.498055759748229,-4.7338702411185265
4,-1.2363139830033476,0.0,-6.192770758559307
5,-1.3026166902033343,0.0,-6.244635628229456
6,-1.2808010375743641,1.2487203148970876,-5.896119722820451
7,-2.4393845951781485,1.4419290061941887,-5.70337357189506
8,-5.816764931718556,2.541121784155752,-5.042747747790983
9,0.0,0.0,-5.3781225329387174
