,0,1
0,1.676794665475725,-2.250886022652809
1,1.9139956179256874,-2.6188920600417123
2,1.856091418677122,-2.6780075297203667
3,1.9310732541088402,-2.6982131430074996
4,1.9162310552799813,-2.6290645423700445
5,1.9363657785659687,-2.70129325948149
6,1.9318515503105222,-2.7149188634428967
7,1.8016432870395842,-2.4349238787254714
8,1.7679454045364906,-2.37614099942857
9,1.8843934034794503,-2.5883057119828456
10,1.8521484758395776,-2.5296585409895975
11,1.887652905955646,-2.7043581693576004
12,1.881633695972256,-2.557166087878034
13,1.82889260592813,-2.482561189539414
14,1.4225200185056677,-2.295513539016179
15,1.4920599446378622,-2.1785177160660867
16,1.488358206488531,-2.271967723137063
17,1.544203959944644,-2.2319431457843226
18,1.4938687019188033,-2.196968330849623
19,1.5313269631043678,-2.147904185474133
20,1.4681199639326856,-2.0191868058208353
21,1.445338509564192,-1.9335109386380562
22,1.8425878945292127,-2.50685796790734
23,1.8156662922916231,-2.4479861021886387
24,1.7390016411925593,-2.596007369172016
25,1.4818645388794582,-2.2872217656616227
26,1.374908992282557,-1.967547693895278
27,1.813634739995591,-2.467041422403393
28,1.2832722346638314,-1.9477102554851617
29,1.0697901947995256,-1.9441559290211163
30,1.3163157101121663,-2.1196222916975906
31,1.400331155661564,-2.1531588794118584
32,1.290875402675094,-2.003276478360973
33,0.0,-1.8132262698116355
34,0.0,-1.686634736906789
