,0,1
0,0.0,-3.0033418842206188
1,0.0,-2.982347951957858
2,0.0,-3.438237240600029
3,0.0,-3.226735730875215
4,0.0,-2.967706031681431
5,0.0,-3.2118219453345263
6,0.0,-3.2931715057133344
7,0.0,-2.7849959101000916
8,0.0,-2.832540529310542
9,0.0,-2.9330276637525543
10,0.0,-2.8150259746381607
11,0.0,-3.444150002862302
12,0.0,-2.817347867343646
13,0.0,-2.954823116315818
14,0.0,-3.5734074211104816
15,0.0,-3.2009572936288464
16,0.0,-3.801278867525244
17,1.2164493967949737,-3.6796006683167306
18,0.0,-3.630016632758726
19,1.1995706819092902,-3.4903405664962817
20,1.1277660972212453,-3.129409874980699
21,1.2452143652123195,-3.0654371005370935
22,0.0,-2.758128257543174
23,0.0,-2.868630099200164
24,0.0,-3.5677629166420144
25,0.0,-3.7829385413978134
26,1.1951210635913068,-3.237161537267551
27,0.0,-2.7375570069056754
28,0.0,-3.2117470070398815
29,0.0,-3.5152016773801704
30,0.0,-3.5878398442165906
31,0.0,-3.604363297283353
32,0.0,-3.3415731913578846
33,0.0,-3.2572035850610925
34,0.0,-2.963997055344479
