,0,1
0,0.0,0.0
1,0.0,-2.792083669209177
2,0.0,-2.994405944675284
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,-2.7533658034250674
9,0.0,0.0
