,0,1,2
0,0.0,1.1216056839705535,-4.984203259962403
1,0.0,0.0,-2.7139389258587716
2,0.0,0.0,-3.150541471969724
3,-1.7695426594407035,1.9843114835018403,-4.47545218696773
4,1.3421916546843762,0.0,-5.39412901639807
5,1.339972450665731,0.0,-5.549367119692353
6,1.2511175751142705,0.0,-5.349421322712859
7,0.0,0.0,-5.530077062388512
8,-1.4269196773970474,1.650839576314197,-4.432963072608456
9,1.433788253446207,0.0,-4.6143718924554005
