,0,1
0,0.0,0.0
1,-1.3548940514764205,0.0
2,-1.4007719662920282,0.0
3,-1.2568911524086366,0.0
4,-1.2226838262133617,0.0
5,-1.372987825654009,0.0
6,-1.3085451885984012,0.0
7,-1.0528224215144952,0.0
8,0.0,0.0
9,-1.1463936940556851,0.0
10,-1.1150877881815018,0.0
11,-1.3419298684724057,0.0
12,-1.2229884864793157,0.0
13,-1.2429352242721128,0.0
14,-1.379522054966409,0.0
15,-1.3490505639993455,0.0
16,-1.1818583493456705,0.0
17,0.0,0.0
18,-1.1690261976885021,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,-1.1296279463375918,0.0
23,-1.098143752809616,0.0
24,-1.3798691937129746,0.0
25,-1.221658844841863,0.0
26,0.0,0.0
27,-1.0756532974966075,0.0
28,-1.378820836743388,0.0
29,-1.1850463080520504,0.0
30,-1.3064180933956497,0.0
31,-1.2762436058882722,0.0
32,-1.3511654779587583,0.0
33,-1.2434550176875487,0.0
34,-1.3118243257127582,0.0
