,0,1
0,0.0,0.0
1,-3.117479503593995,0.0
2,-2.854715415928053,0.0
3,-3.2169118688997638,0.0
4,-3.2804223282101104,0.0
5,-3.107016504525116,0.0
6,-3.160093707456305,0.0
7,-3.0860380000894216,0.0
8,-2.841133324849646,0.0
9,-3.2807768375966617,0.0
10,-3.276400063698261,0.0
11,-3.0065068453976496,0.0
12,-3.2578667368338134,0.0
13,-2.7756150910399917,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,-3.271188953535264,0.0
23,-2.925939860565517,0.0
24,-2.5834982474822508,0.0
25,0.0,0.0
26,0.0,0.0
27,-3.2373916485039547,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
