,0,1
0,0.0,-1.2674361693828728
1,0.0,-1.8893863674699565
2,0.0,-2.1922146053004297
3,0.0,-2.071174116896775
4,0.0,-1.9008909208458054
5,0.0,-2.06371357733576
6,0.0,-2.1088848284361146
7,0.0,-1.5833448636032146
8,0.0,-1.4565544502209358
9,0.0,-1.8834051570812258
10,0.0,-1.7890987820071944
11,0.0,-2.1861835231876765
12,0.0,-1.7617245969017477
13,0.0,-1.6874701981735925
14,1.0562306016776684,-2.3169473934442038
15,1.083901066488745,-2.0148153293669155
16,0.0,-2.049864127772126
17,0.0,-1.7283302846523545
18,0.0,-1.691546247650733
19,0.0,-1.4216815320080145
20,0.0,-1.2668516319033571
21,0.0,0.0
22,0.0,-1.7274456261742832
23,0.0,-1.5678257378706861
24,0.0,-2.242830251555804
25,1.094418486995607,-2.213778913016057
26,0.0,-1.631502146795806
27,0.0,-1.692971780806756
28,0.0,-1.500027609018138
29,0.0,-2.057729998453169
30,0.0,-1.956053064106932
31,0.0,-1.8240464904374205
32,0.0,-1.6488273222632237
33,0.0,-1.8371094814351414
34,0.0,-1.615244971650555
