,0,1
0,1.4029061552402058,-2.1086676231070447
1,1.208570883028014,-2.0538244908968664
2,1.101045593950402,-2.066867058522218
3,1.1171231654534035,-2.0537256858053077
4,1.1477912301924267,-2.020803296065156
5,1.168402596317342,-2.0849458041782802
6,1.122081784705751,-2.0707730268986366
7,1.2053789749955526,-1.9957669566755292
8,1.277694081285892,-2.041449111566855
9,1.1168147390368606,-1.9849832614136282
10,1.1172420048271985,-1.9549662942716
11,1.087021729226444,-2.0650487527335857
12,1.169450280419222,-1.9957021360004998
13,1.2732707181594938,-2.0559188936460955
14,0.0,-1.9071683807732973
15,1.1605684010829016,-1.8954686782589247
16,1.3443107931532108,-2.2092955622997903
17,1.5271286710400334,-2.3259749629439663
18,1.5099941188047796,-2.3432139649306274
19,1.6331792223007797,-2.3870390058124316
20,1.363805450663222,-2.0054878987552933
21,1.5505721119593991,-2.156978192903227
22,1.1313194770452648,-1.9517286308776192
23,1.265503124799116,-2.0459140631304527
24,0.0,-2.0063688554567647
25,1.2471640017493677,-2.107390382194437
26,1.238174213995,-1.8885777535344592
27,1.1246929129136483,-1.9365893206776794
28,1.3273127732697299,-2.136565712252683
29,0.0,-1.5836617486087903
30,1.1483740637465258,-2.031094431276022
31,1.3337584746127589,-2.197378318889976
32,1.2655972185931088,-2.1030790536363284
33,0.0,-1.5683819456183226
34,0.0,-1.5582035974062536
