,0,1,2
0,-2.284766892866508,0.0,4.321805536987436
1,0.0,-2.4302394054987366,3.6153649531630534
2,-2.293801125723566,-2.354710047126686,3.2076892457100357
3,0.0,-2.6963313891806293,2.8044467022654724
4,0.0,-2.6918781372807503,3.0771057799390484
5,0.0,-2.4734332531304117,3.329678694511795
6,0.0,-2.609452656315739,2.93276177172155
7,0.0,-2.6586802464198906,3.683860714016338
8,0.0,-2.531732511856655,4.049018442006965
9,0.0,-2.791973505244588,2.809100579780085
10,0.0,-2.789659066532738,2.885333065602854
11,0.0,-2.5177984441747028,2.89899143738028
12,0.0,-2.6196943619133934,3.3503445192591026
13,-2.2816288242358227,-2.27541688897472,4.056886103597174
14,-2.794206922018125,0.0,3.760136903258931
15,-2.486393746954427,0.0,4.089344508582329
16,-3.009231966632833,0.0,4.0423304083532345
17,-2.806727872788361,0.0,3.9674072767922506
18,-2.9757599883079964,0.0,3.9188199743430627
19,-2.7153701961293675,0.0,3.8610608996202522
20,-2.321053979281652,0.0,4.150331337615201
21,-2.277607305880437,0.0,3.8929820026691346
22,0.0,-2.741119981148534,3.0598332955531893
23,0.0,-2.4829012518043796,3.9892989597398736
24,-2.3244427525377147,-2.260966858014593,3.0707125721697572
25,-2.9371160116098793,0.0,4.071650114813196
26,-2.322549814409882,0.0,4.089991871461217
27,0.0,-2.7812343871238725,3.033265495265729
28,-3.1192413134420325,0.0,3.837461129503956
29,-2.7243069578898855,0.0,3.349029567651576
30,-3.1811333963013064,0.0,4.038605897038645
31,-3.1161045080412126,0.0,3.9720046047508575
32,-3.156351523281395,0.0,3.91149702507446
33,-3.0721529004993084,0.0,3.820930221521423
34,-3.212664252475937,0.0,3.94276041677192
