,0,1
0,-1.5226202374974476,1.1569434658912066
1,-1.6719536372564652,1.1590163869081322
2,-1.7343269286792244,1.144075014172662
3,-1.3532866448913758,0.0
4,-1.3294533669246738,0.0
5,-1.6419829218158737,1.0937318672850378
6,-1.4669360381692762,0.0
7,-1.2253923275643765,0.0
8,-1.2777939458083916,0.0
9,-1.1773419752241292,0.0
10,-1.1461887848688257,0.0
11,-1.559926263983711,0.0
12,-1.3855017660984055,0.0
13,-1.7213418798402857,1.2467154499645525
14,-1.9644532523257139,1.4301765275919882
15,-2.0370152489013487,1.6312730615072615
16,-2.0679000306989397,1.6439841688418453
17,-1.933246245599144,1.614434362524558
18,-2.0740829046819793,1.7297281738105386
19,-1.853604171719321,1.5961886665999627
20,-1.5784557997273694,1.322682475432958
21,-1.3980946666909178,1.2147180052801356
22,-1.1951417355165472,0.0
23,-1.4238608334403409,0.0
24,-1.756686668829943,1.1479599598155128
25,-2.0305116669654972,1.579405623110998
26,-1.7003412819276573,1.4345136349624694
27,-1.1181490769764049,0.0
28,-2.1636042450010624,1.7956313229779934
29,-1.7084270333505678,1.207553037747362
30,-2.0975986469095496,1.6266234590041486
31,-2.134828445244709,1.7218833119491312
32,-2.1509928481374727,1.7472900471055586
33,-1.8154940204148378,1.332259779492271
34,-1.8982932833272983,1.4349464383645143
