,0,1
0,1.0656102914512813,1.0656102914512815
1,1.059855243446243,1.0598552434462432
2,1.1614752371018995,1.1614752371018995
3,1.0954513400785562,1.0954513400785562
4,1.052550316634638,1.0525503166346382
5,1.0966668276974278,1.0966668276974276
6,1.1112727729506142,1.111272772950614
7,1.0270181283426636,1.0270181283426634
8,1.0309582827198347,1.0309582827198343
9,1.047126322157173,1.047126322157173
10,1.033388581902418,1.033388581902418
11,1.1554480805639271,1.1554480805639271
12,1.036065130443248,1.0360651304432482
13,1.0551341690603029,1.0551341690603027
14,1.2762013324962826,1.2762013324962826
15,1.1346728639894579,1.1346728639894577
16,1.2722156554179507,1.2722156554179507
17,1.2308670056463682,1.2308670056463684
18,1.2619298463245572,1.2619298463245574
19,1.2133564347493653,1.213356434749365
20,1.1347029357018648,1.1347029357018652
21,1.1472524225258862,1.1472524225258862
22,1.028304990097279,1.028304990097279
23,1.037110106253916,1.037110106253916
24,1.2276595494365252,1.2276595494365246
25,1.2544462047765865,1.2544462047765867
26,1.1627535817156807,1.16275358171568
27,1.024998092602883,1.0249980926028832
28,1.3078142512643713,1.307814251264372
29,1.5526144747721609,1.5526144747721609
30,1.3377141683103058,1.3377141683103053
31,1.302101983976151,1.3021019839761514
32,1.3210426080988347,1.3210426080988353
33,1.5021154493179947,1.5021154493179947
34,1.4629141577885734,1.4629141577885731
