,0,1,2
0,1.7716457943289545,-1.9116741722421176,-4.271191321292454
1,2.0196647669690884,-2.3783960335877175,-4.104301352411758
2,1.8524229859827808,-2.320320544748656,-3.8260125841233408
3,2.1425202258783735,-2.665062579969351,-3.6404201822590307
4,2.208935462277334,-2.665311225630499,-3.8152192217759406
5,2.0293709018453363,-2.439091408610266,-3.9508372541400565
6,2.0714251427171537,-2.5767573153186514,-3.7059427306558863
7,2.2156107388319692,-2.616425911356842,-4.020286190153535
8,2.141991649891954,-2.478175975571287,-4.148188122069172
9,2.260770637659407,-2.7707696481783213,-3.653830159237424
10,2.263323413559413,-2.7686052115042274,-3.6746795330826383
11,1.926857964600369,-2.478671920908793,-3.639629365917756
12,2.1583802360491693,-2.5810053630042633,-3.932527241973039
13,1.9091367477522154,-2.194677518322027,-4.296116565010087
14,1.4573108730101598,-1.6256866964645929,-4.021327091759513
15,1.4489070565886282,-1.493635457347988,-4.259840062794035
16,1.3414892551902895,-1.0815953535857625,-4.13031594546688
17,1.257037280964778,0.0,-4.009551011597623
18,1.1808396840932915,0.0,-3.966402754662688
19,1.15632519533707,0.0,-3.8715110466933087
20,1.2962556358189488,-1.1913059891934576,-4.156657389897153
21,1.1484312431055042,0.0,-3.8620998386776026
22,2.233581587742809,-2.7140338966612454,-3.7517626589612254
23,2.0864409282965766,-2.4227577316711004,-4.196552998728341
24,1.66831815344093,-2.222022462418373,-3.672342168396671
25,1.4370974726889676,-1.2897245532618038,-4.193876671583888
26,1.2213511204235428,-1.0864722199419106,-4.13884757878774
27,2.261072832613506,-2.75644090708821,-3.7155321339054277
28,0.0,0.0,-3.8943292780249457
29,0.0,-1.4796426472164421,-3.512998532519482
30,1.2077481498551166,0.0,-4.1369810611128
31,1.1773579974481814,0.0,-4.04572749478307
32,0.0,0.0,-3.980488543393177
33,0.0,-1.1190929395874538,-3.871896966224832
34,0.0,0.0,-3.9728895373926116
