,0,1,2
0,-2.7025137041626808,-2.4876547424527984,5.636683617591409
1,-3.3727037194701253,-2.610175041469194,5.655671162450355
2,-3.7182017921729784,-2.371237415985782,5.319271789718264
3,-3.249998664800213,-2.6887895939317286,4.969576456173055
4,-3.149233802913779,-2.7494170396798663,5.2248169746243995
5,-3.528748374791239,-2.55733420673339,5.442933135014184
6,-3.395102252634907,-2.6122751115829037,5.08971494365312
7,-2.9520550614410213,-2.773018622057624,5.688288383815633
8,-2.9312628881729257,-2.7249802845271933,5.876883689000186
9,-2.9763318043582743,-2.8071259191877833,4.963616027824403
10,-2.898362272228591,-2.8185329416158664,5.018695496954086
11,-3.531551560892112,-2.4897939258382187,5.044622007759682
12,-3.098762069060717,-2.7341079838727986,5.4421867943364255
13,-3.2064105198425628,-2.5827074124331095,5.883519430223293
14,-3.9415846763542355,-1.787615295459115,5.539443717216037
15,-2.981157049431499,-2.1979741000991653,5.525639980338753
16,-3.3979446331021492,-1.7138329976755953,5.025959049868243
17,-2.823507564122675,-1.8099931332179844,4.657201439869155
18,-3.1060519221649665,-1.5292037763907955,4.592834888794111
19,-2.57881879226454,-1.7125667191194989,4.37746576846122
20,-2.1570358437462644,-2.150517719625971,4.9432980343231945
21,-1.8859472728593376,-1.9390418195228327,4.345237293528327
22,-2.91441860918023,-2.797181903687957,5.170944005692028
23,-3.06168272699073,-2.6988724017226313,5.873936204436347
24,-3.802740485132241,-2.2153164671679884,5.177975990500622
25,-3.4999796220338015,-1.8673176975146333,5.288927951278775
26,-2.1973027969579593,-2.1213982867642365,4.937360184944061
27,-2.838887195211401,-2.8186472175919355,5.136095583332184
28,-3.4077619133802353,0.0,4.506751282817197
29,-4.150834441219981,-1.3272413767919575,5.2861960382800435
30,-3.8497753847034404,-1.3166885003856388,5.171860858889172
31,-3.492513939304982,-1.3723431297778546,4.825741112183207
32,-3.5521724311740916,-1.1180644462582776,4.708510004694988
33,-4.306021718665411,0.0,5.512811751206374
34,-4.24986749960942,0.0,5.3633380977737755
