,0,1,2
0,0.0,0.0,-2.792116031466629
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,-2.8940153147400656
5,0.0,0.0,-3.093799318465873
6,0.0,0.0,-3.0356251148926336
7,0.0,0.0,-3.159698705145323
8,0.0,0.0,0.0
9,0.0,0.0,0.0
