,0,1,2
0,-3.9040061932934367,1.4250065732570718,-4.5203515702702965
1,0.0,-1.684212609033278,-2.609718762671346
2,-1.8969583444308074,0.0,-3.0253972676333176
3,-4.191515346716173,0.0,-4.20853788511932
4,0.0,0.0,-5.541382625104965
5,0.0,0.0,-5.543609399371711
6,0.0,0.0,-5.388111336122762
7,-1.8825049886007006,0.0,-5.082883420996503
8,-4.2930440430869155,0.0,-4.208012612536388
9,0.0,-1.3451481454683494,-4.2916732637430695
