,0,1
0,1.0696772927163338,1.069677292716334
1,1.045166871217709,1.0451668712177087
2,1.1038397896073144,1.1038397896073142
3,1.0576692759217343,1.0576692759217343
4,1.0337774903626333,1.0337774903626336
5,1.0636688346360972,1.0636688346360974
6,1.0684991710721579,1.0684991710721576
7,1.024227912352933,1.024227912352933
8,1.0312285170439746,1.0312285170439746
9,1.0288880101790459,1.0288880101790456
10,1.021687594131216,1.0216875941312162
11,1.0963983029234263,1.096398302923426
12,1.026884952687422,1.026884952687422
13,1.0519025829213742,1.051902582921374
14,1.2063511450724698,1.2063511450724693
15,1.1380998912434437,1.1380998912434435
16,1.2512861115014022,1.251286111501402
17,1.2258849016954245,1.2258849016954243
18,1.2455778836308902,1.2455778836308902
19,1.207088008461204,1.207088008461204
20,1.1462665702638062,1.1462665702638062
21,1.146080575113622,1.1460805751136223
22,1.0200920991030766,1.020092099103077
23,1.0353999967840142,1.0353999967840142
24,1.1455894946447762,1.1455894946447767
25,1.231572956185003,1.231572956185003
26,1.1859401015412694,1.1859401015412698
27,1.0181851576083125,1.0181851576083125
28,1.275887654194497,1.275887654194497
29,1.3760584287629607,1.3760584287629611
30,1.2864710098709302,1.28647100987093
31,1.2715528996687313,1.2715528996687313
32,1.2840159294652578,1.2840159294652578
33,1.365078709135321,1.3650787091353214
34,1.3533292144701459,1.3533292144701459
