,0,1
0,0.0,-2.064252151783465
1,-1.7201038874941696,-2.1557429625723006
2,-1.8543946733709142,-2.6852415089388457
3,-1.8930242183895674,-2.437141365801115
4,-1.8262975323641015,-2.1600138817995655
5,-1.8543349857126958,-2.413914999003883
6,-1.904209784149266,-2.5093859435421924
7,-1.5771789880589608,-1.9314411609748459
8,-1.409633462379984,-1.9389332987209629
9,-1.8038488494351903,-2.1339192414291617
10,-1.7546858439314734,-2.0157024736937457
11,-1.89843965771253,-2.6857466654251034
12,-1.7375458989023576,-1.9990602232746484
13,-1.4039266163481416,-2.081119653173613
14,-1.3022554969271423,-2.891126052664096
15,0.0,-2.361817641494645
16,0.0,-3.117956440375486
17,0.0,-2.93437384550736
18,0.0,-2.993139177085365
19,0.0,-2.7505533077551743
20,0.0,-2.2299700758243044
21,0.0,-2.197721541579992
22,-1.72771945680017,-1.9539846449343907
23,-1.4697709411431668,-1.9877452691262945
24,-1.803289236573299,-2.860982234359258
25,0.0,-3.047288552622522
26,0.0,-2.371135303573771
27,-1.693058288470982,-1.9325895657355467
28,0.0,-2.777118105889111
29,-1.2318381624868662,-3.053737297366703
30,0.0,-3.064166659967459
31,0.0,-3.0479027638729694
32,0.0,-2.8860943190320367
33,-1.0730254961519914,-2.887784993139222
34,0.0,-2.668439619748384
