,0,1
0,-1.3209336153917919,0.0
1,-1.2533721389317791,0.0
2,0.0,0.0
3,0.0,0.0
4,-1.0843109391557622,0.0
5,-1.0924317826809733,0.0
6,0.0,0.0
7,-1.170439279446908,0.0
8,-1.2230200327617993,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,-1.1803598208713202,0.0
13,-1.3483558095607828,0.0
14,0.0,0.0
15,-1.439159993564899,0.0
16,-1.1398036784468897,0.0
17,-1.2893048928938824,0.0
18,-1.1353350841039607,0.0
19,-1.2988328558962123,0.0
20,-1.3681475446487033,0.0
21,-1.35696078729964,0.0
22,-1.0963542208822123,0.0
23,-1.2632030850133336,0.0
24,0.0,0.0
25,-1.1879271271215106,0.0
26,-1.4377359423299412,0.0
27,-1.0699731648366826,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
