,0,1
0,0.0,-1.7875872857009276
1,0.0,-1.8640381760274287
2,0.0,-1.851605626301176
3,0.0,-1.9432335727240615
4,0.0,-1.9254399086869136
5,0.0,-1.8892374574305257
6,0.0,-1.9223057854898953
7,0.0,-1.93065847279799
8,0.0,-1.9195963407404613
9,0.0,-1.9469196783594798
10,0.0,-1.9337067950954476
11,0.0,-1.8927635646769227
12,0.0,-1.8907014942659592
13,0.0,-1.8468017349277943
14,0.0,-1.726220012469626
15,0.0,-1.7599142790175621
16,0.0,-1.7691113131125602
17,0.0,-1.7121317518449573
18,0.0,-1.6207207188209434
19,0.0,-1.5931123244000662
20,0.0,-1.61257559426091
21,0.0,-1.4727051176560997
22,0.0,-1.9145783194795578
23,0.0,-1.9002266133878751
24,0.0,-1.801492574554897
25,0.0,-1.8360627200419892
26,0.0,-1.6724830079486743
27,0.0,-1.9292057955498132
28,0.0,-1.3481971979968415
29,0.0,-1.5129411687342207
30,0.0,-1.5776093453454072
31,0.0,-1.585303907378038
32,0.0,-1.4175011863285856
33,0.0,-1.3601450548832257
34,0.0,-1.1964911348124339
