siteID,depMEAN_NO2__Plume,depMEAN_VOC__Plume,depMEAN_pm_10__Plu,depMEAN_pm_1__Plum,depMEAN_pm_2_5__Pl,siteID_INT,p_XCOORD,p_YCOORD,pG_tri_raster_val,pG_slope_raster_val,pG_highway_raster_val,pG_highspeed_raster_val,pG_railroad_raster_val,pG_park_raster_val,pG_water_raster_val,pG_elev_raster_val,pD_parkd_none_dist,pD_waterd_none_dist,pD_soundd_none_dist,pF_trid_none_dist,pE_hwd_none_dist,pE_hsd_none_dist,pE_rrd_none_dist
75,37.0,2.0,7.0,3.0,4.0,75,1158485.5153506398,697908.8149295598,2.0,2.926389455795288,11.0,5.0,11.0,5.0,0.0,94.83979034423828,969.4093386807708,7848.055597380327,4405.632583607742,5020.747571772296,240.3027091965301,1189.495488750271,1281.7794255574495
76,35.0,2.0,23.0,3.0,6.0,76,1158416.9833354652,697911.2306071371,2.0,2.926389455795288,11.0,5.0,11.0,5.0,0.0,94.83979034423828,913.2030172891778,7781.075744810663,4435.331633538829,4952.7613177048215,207.83900458425663,1155.94506101337,1253.5857514882243
77,36.0,2.0,6.0,3.0,4.0,77,1158439.907830298,697923.8011200577,2.0,2.926389455795288,11.0,5.0,11.0,5.0,0.0,94.83979034423828,939.2346327425329,7800.157702213579,4413.472678860913,4973.3001925261915,206.69813721006867,1155.2765991604408,1250.2600543030571
78,36.0,2.0,119.0,6.0,21.0,78,1158457.0993969738,697925.5671926439,2.0,2.926389455795288,11.0,5.0,11.0,5.0,0.0,94.83979034423828,954.5099526650201,7816.380367073401,4403.891668915155,4989.974994435291,212.71413267315327,1161.584510195688,1255.1792942620211
79,36.0,2.0,119.0,6.0,21.0,79,1158527.4726158082,698008.1165682226,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1059.1834825768155,7864.8229680374125,4298.152954569,5046.869435188756,169.78038847392253,1120.458743607509,1207.9835603423082
80,40.0,2.0,26.0,3.0,8.0,80,1158533.7357266396,698010.1516691446,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1065.4786108203775,7870.434548457869,4293.467088973307,5052.774639352219,170.72377744340776,1121.5221466833902,1208.6607133808413
81,37.0,2.0,7.0,3.0,4.0,81,1158533.9932720512,698010.5102642328,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1065.895335180347,7870.600962550359,4293.030279646044,5052.978048113869,170.51598378984912,1121.3223019917966,1208.4372265139327
82,40.0,2.0,40.0,3.0,7.0,82,1158533.24786672,698010.5283088088,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1065.2954309204015,7869.872054027285,4293.356510763356,5052.237768322934,170.17026653120564,1120.9633234294247,1208.1187030542844
83,0.0,2.0,10.0,3.0,4.0,83,1158533.0264104754,698011.6283722222,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1065.746508002968,7869.399229718941,4292.481062331807,5051.86084351047,169.08563635936628,1119.8846720992374,1207.0232559352257
84,40.0,2.0,40.0,3.0,7.0,84,1158533.7806740552,698011.9748282284,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1066.5628017782842,7870.051480352248,4291.826865609549,5052.557693619381,169.10832228335798,1119.9243914350654,1207.0121294045957
85,0.0,2.0,10.0,3.0,4.0,85,1158533.5411732197,698012.3455623984,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1066.5801493994043,7869.731892113298,4291.607556264036,5052.267577613153,168.66990401421998,1119.4850050548764,1206.576149268828
86,39.0,2.0,44.0,3.0,8.0,86,1158533.071357891,698013.4515313059,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1066.8329204272547,7869.016449296688,4290.841082062299,5051.644385171146,167.4701811995239,1118.2869562854169,1205.37467195898
87,40.0,2.0,26.0,3.0,8.0,87,1158535.1031779647,698015.225805983,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1069.5159521090952,7870.577407536054,4288.331658136534,5053.402121234214,166.77693862047417,1117.6515537613204,1204.5758292636713
88,39.0,2.0,3.0,3.0,4.0,88,1158534.109741643,698015.2504122257,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1068.718577120342,7869.605699172774,4288.766215364425,5052.415323857148,166.31568519446884,1117.1702593634286,1204.1508086555987
89,35.0,2.0,23.0,3.0,6.0,89,1158533.3646643907,698015.2687848955,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1068.120714615673,7868.876940657933,4289.092328326918,5051.675239293823,165.96981868264265,1116.8098054716638,1203.8321181735237
90,39.0,2.0,44.0,3.0,8.0,90,1158534.863677144,698015.5965401381,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1069.5340825774013,7870.257953565807,4288.112377242581,5053.11222956003,166.33852037143436,1117.2120688110338,1204.1398491475015
91,36.0,2.0,6.0,3.0,4.0,91,1158532.876804471,698015.6454245597,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1067.9399621165844,7868.3146028287965,4288.982128897288,5051.138668810467,165.41630777044054,1116.2505118657687,1203.2901078469667
92,35.5,2.0,14.5,3.0,5.0,92,1158534.1366444677,698016.3442420661,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1069.3720131006369,7869.376447166663,4287.782376182137,5052.286119616082,165.34644193691307,1116.212819153657,1203.1616916625376
93,36.0,2.0,119.0,6.0,21.0,93,1158533.8882853836,698016.3501475602,2.0,5.67911958694458,10.0,5.0,15.0,5.0,0.0,92.31493377685547,1069.1727004606387,7869.133571303147,4287.891288062182,5052.039449424691,165.23134929415923,1116.0927163739564,1203.0556614718425
94,39.0,2.0,3.0,3.0,4.0,94,1158955.8775988817,699149.0506380647,1.0,1.6888824701309204,11.0,5.0,15.0,6.0,0.0,64.40818786621094,2177.1777765966017,8104.364302610175,3091.4198721008156,4459.751816544728,531.6316360190577,402.53060801204487,596.324015988666
95,56.0,2.0,15.0,3.0,4.0,95,1159962.092449978,700173.2900593877,1.0,0.8455676436424255,12.0,5.0,16.0,6.0,0.0,29.170459747314453,2158.4155275725698,8174.34640348793,1732.5702969006136,3202.399128984032,203.8202982100661,367.02770090497023,462.40233601695695
96,53.0,2.0,0.0,0.0,0.0,96,1159962.3496673107,700173.6486544758,1.0,0.8455676436424255,12.0,5.0,16.0,6.0,0.0,29.170459747314453,2158.387259130369,8173.913728537402,1732.1444038545342,3202.078543861016,203.53059760585555,366.9389978713712,462.088955598936
97,53.0,2.0,0.0,0.0,0.0,97,1159964.2131806314,700178.710980311,1.0,0.8455676436424255,12.0,5.0,16.0,6.0,0.0,29.170459747314453,2159.4945848834855,8168.53305974689,1726.750031181786,3199.2918995016057,201.2635706386132,364.486817858159,459.4078631531035
98,0.0,0.0,33.0,3.0,7.0,98,1159961.635429889,700195.19257465,1.0,0.5026631355285645,12.0,5.0,16.0,6.0,0.0,29.170459747314453,2170.478510690119,8154.578124664541,1712.229162738004,3198.763877130736,203.38109898582474,350.63470808161384,459.2029032316584
99,31.0,3.0,5.0,3.0,4.0,99,1164722.0471688956,700107.8325131387,3.0,2.4408457279205322,16.0,11.0,21.0,5.0,2.0,44.898502349853516,894.2620338990071,4868.732894460034,4267.5549190649745,1750.4061246635715,423.87798768003177,1854.1021674678652,1266.2236118212643
100,52.0,2.0,3.0,3.0,4.0,100,1160012.6848684698,700270.5588937253,1.0,0.5026631355285645,12.0,4.0,16.0,6.0,0.0,29.170459747314453,2169.758775346605,8064.877910933666,1623.806574583598,3135.442638457278,171.12325125925443,332.9337774050981,396.4978016942293
101,0.0,2.0,14.0,3.0,4.0,101,1160026.8961261362,700282.6153000593,1.0,0.9348276257514954,12.0,4.0,16.0,6.0,0.0,29.170459747314453,2165.0639674528,8048.051345537123,1607.6442710621625,3119.4727243897637,164.86972693460964,336.7089760756551,380.65858865659004
102,0.0,3.0,3.0,3.0,4.0,102,1165510.4081249684,700206.549507305,3.0,1.226580023765564,16.0,11.0,22.0,5.0,2.0,21.376863479614258,1521.5946159111143,4095.5546689699145,4966.101703260844,2471.813653192572,315.8060072731356,1317.7101349355378,1249.5006507441617
103,29.0,3.0,93.0,3.0,12.0,103,1165532.3680548072,700210.3953001499,3.0,1.0196809768676758,16.0,11.0,22.0,5.0,2.0,20.259456634521484,1533.6689775943976,4074.2779200413543,4985.6157026753735,2492.2940077026824,313.29294546547567,1295.8362193177259,1247.927100627961
104,33.0,3.0,18.0,5.0,11.0,104,1165529.3342682272,700218.4953495562,3.0,1.0196809768676758,16.0,11.0,22.0,5.0,2.0,20.259456634521484,1539.9294937897043,4078.348766553773,4980.123360226083,2487.4965085341123,305.0188368729577,1295.7688641313289,1239.5586434033094
105,0.0,3.0,3.0,3.0,4.0,105,1165525.1124918908,700218.5977115631,3.0,1.0196809768676758,16.0,11.0,22.0,5.0,2.0,20.259456634521484,1538.380034538404,4082.547046346073,4976.0950441983405,2483.361114561515,304.6523410246487,1299.6804552556018,1239.0238823594452
106,19.0,3.0,17.0,3.0,5.0,106,1165529.5816430598,700228.7053028941,3.0,1.0196809768676758,16.0,11.0,22.0,5.0,2.0,20.259456634521484,1549.4298705742092,4079.465954965883,4977.068654731762,2485.4485156014166,294.8444048424897,1291.9486082894384,1229.4278853737926
107,51.0,2.0,32.0,3.0,4.0,107,1159511.1848872155,700379.9149742275,1.0,1.856831431388855,12.0,3.0,16.0,6.0,0.0,27.32737922668457,2545.9598891405594,8186.632953587034,1753.2699235042917,3617.4149976995736,678.31671546647,90.78776855465964,538.2507384201026
108,29.0,3.0,93.0,3.0,12.0,108,1165545.9359410554,700237.0651943088,3.0,1.0196809768676758,16.0,11.0,22.0,5.0,2.0,20.259456634521484,1563.5287354298937,4064.399955387629,4989.888551636078,2499.5637279609687,287.52489459932883,1273.7089804137422,1222.7891835847543
109,31.0,3.0,5.0,3.0,4.0,109,1165602.3524948955,700247.7374170572,3.0,1.0196809768676758,16.0,11.0,22.0,5.0,2.0,19.381153106689453,1596.3404369827495,4010.0233778669876,5040.040406785124,2552.406152088993,280.4059757447858,1217.1266219532085,1217.9399402896213
110,37.0,3.0,39.0,7.0,13.0,110,1165587.5050836354,700250.286296472,3.0,1.0196809768676758,16.0,11.0,22.0,5.0,2.0,20.259456634521484,1592.4445117046168,4025.0821905019548,5025.142691155263,2537.3539637430667,276.9324683981914,1230.1355113781476,1213.9006551605867
111,19.0,3.0,17.0,3.0,5.0,111,1165589.4204341322,700257.5369381458,3.0,1.0196809768676758,16.0,11.0,22.0,5.0,2.0,18.901124954223633,1599.8378129093794,4024.221589411144,5024.6913674682655,2537.721256404582,269.815977277403,1225.831980843628,1206.8846563244335
112,53.0,0.0,90.0,3.0,13.0,112,1159772.3362677991,700399.7745145559,1.0,1.6118288040161133,12.0,3.0,16.0,6.0,0.0,23.82569694519043,2441.03429323338,8050.422078714819,1601.924759792657,3355.6847139623683,443.9833176772218,71.90916562918528,457.4136476971002
113,56.0,2.0,15.0,3.0,4.0,113,1159360.3190472275,700419.0100403875,1.0,2.3976874351501465,12.0,3.0,16.0,6.0,0.0,30.388547897338867,2390.1171740946893,8223.719316584042,1812.4933638397729,3763.425386215956,794.5684675648681,221.90830585228346,585.7456492511254
114,36.0,0.0,0.0,0.0,0.0,114,1165608.8784004748,700270.9296278954,3.0,1.0196809768676758,16.0,11.0,22.0,5.0,2.0,18.31351089477539,1620.1229970485172,4006.9219185049437,5039.026333885565,2554.0551292637815,257.6678708809261,1202.9732571483846,1195.478088059925
115,36.0,4.0,29.0,3.0,6.0,115,1165585.8003626317,700272.2186673135,3.0,1.0196809768676758,16.0,11.0,22.0,5.0,2.0,18.901124954223633,1611.736339934043,4029.937920177667,5016.682043985011,2531.1868651646823,254.93639404325108,1224.2839669241066,1191.9090953187792
116,51.0,2.0,32.0,3.0,4.0,116,1159305.1839868873,700440.4309293032,1.0,2.408278226852417,12.0,3.0,16.0,6.0,0.0,36.6294059753418,2331.318523149273,8231.74084666457,1831.5658955892616,3816.336814003837,845.7367861341088,275.065192835034,605.7540540363109
117,33.0,3.0,18.0,5.0,11.0,117,1165625.418065548,700286.9466562271,3.0,1.0021759271621704,16.0,11.0,22.0,5.0,2.0,18.31351089477539,1641.6290127777083,3992.9701716415966,5049.851059812019,2567.132630600601,242.71785378602263,1182.0241479123197,1181.1161447996083
118,55.0,2.0,3.0,3.0,4.0,118,1159311.4461134672,700442.4660302252,1.0,2.408278226852417,12.0,3.0,16.0,6.0,0.0,36.6294059753418,2336.849240439985,8226.908191804545,1825.9295161166567,3809.918317203542,843.3270519679945,272.3085714414745,600.0082628965655
119,55.0,2.0,3.0,3.0,4.0,119,1159560.683147803,700452.7645660639,1.0,1.812415599822998,12.0,3.0,16.0,5.0,0.0,25.22402000427246,2576.219015681632,8099.11658184858,1665.1968378113434,3560.7721280399714,657.95388572543,110.6790224063643,451.2668270638654
120,53.0,0.0,90.0,3.0,13.0,120,1159275.9743996412,700465.2284518927,1.0,1.9923502206802368,12.0,3.0,16.0,6.0,0.0,36.6294059753418,2296.772356048662,8224.450391602431,1832.3618345751586,3843.313453865174,883.4966441412171,313.10229735270104,608.4942075999339
121,40.0,2.0,35.0,3.0,7.0,121,1159279.3484086394,700481.1988923997,1.0,1.9923502206802368,12.0,3.0,16.0,6.0,0.0,36.6294059753418,2296.099708930034,8208.889775696127,1818.2713663265306,3838.670284528984,893.6300247153008,322.53879078349496,594.9769966318288
122,53.0,2.0,0.0,0.0,0.0,122,1159405.3317524642,700501.455413565,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.084360122680664,2413.8879869086777,8129.786966775214,1720.2270331142481,3711.5039744901837,820.0669837745896,251.890591682817,493.4335122495076
123,0.0,2.0,14.0,3.0,4.0,123,1159408.8445407152,700502.8284423053,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.084360122680664,2417.0067706624427,8126.8908149251565,1716.9267310945634,3707.897894334621,817.3342131455835,250.51417484138545,490.11891924289364
124,31.0,3.0,5.0,3.0,4.0,124,1165689.1203659773,700352.169950977,3.0,1.0021759271621704,16.0,11.0,23.0,5.0,2.0,16.250553131103516,1727.9972364493954,3940.6325755490366,5091.274942176036,2618.2006054199733,182.6696170094473,1100.5419587546564,1122.165506545383
125,40.0,2.0,35.0,3.0,7.0,125,1159388.348846808,700508.0748228878,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.084360122680664,2395.85772068301,8132.195600948938,1726.0783549016428,3727.9482629066915,838.2924316185206,268.2797896749142,499.65415599923375
126,0.0,0.0,33.0,3.0,7.0,126,1159393.5817759782,700508.6761996448,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.379236221313477,2400.8271101305636,8129.137413473062,1722.2385119858209,3722.6853515318094,833.6744649457308,265.1690606898535,495.7036323458605
127,52.0,2.0,3.0,3.0,4.0,127,1159392.100807801,700509.0774455667,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.379236221313477,2399.294063852783,8129.5025516039095,1722.8881604509393,3724.1330252348084,835.1970046520798,266.469028564239,496.39432368115354
128,0.0,2.0,14.0,3.0,4.0,128,1159390.8590123951,700509.1079573035,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.379236221313477,2398.0763218931647,8130.07666235712,1723.6671948301766,3725.3692778987715,836.3578531641426,267.33441121182585,497.2033328610657
129,56.0,2.0,15.0,3.0,4.0,129,1159390.380338803,700509.8494256437,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.379236221313477,2397.4454364250305,8129.659440854871,1723.4109807238383,3725.7926261694365,837.0817017036021,268.2038043353016,496.9748356581609
130,53.0,0.0,90.0,3.0,13.0,130,1159388.4026524723,700510.2628106475,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.379236221313477,2395.4252986307215,8130.255063005748,1724.3755272296826,3727.735014905549,839.0685837225209,269.8498770838792,498.0000637999215
131,55.0,2.0,3.0,3.0,4.0,131,1159387.905934304,700510.2749497294,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.379236221313477,2394.9381995427634,8130.484953266068,1724.6879305866617,3728.2295391054013,839.5329343118411,270.1959819682968,498.32617446321177
132,55.0,2.0,3.0,3.0,4.0,132,1159388.908228889,700510.6151721478,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.379236221313477,2395.8404624424766,8129.701973214887,1723.779656899457,3727.2051900274787,838.7342251469662,269.7654072177887,497.39896934018356
133,51.0,2.0,32.0,3.0,4.0,133,1159387.6664334685,700510.6456838995,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.379236221313477,2394.6226393888696,8130.276563276669,1724.560614632994,3728.4414999614855,839.8949608922075,270.63078988638597,498.21439885064297
134,53.0,0.0,90.0,3.0,13.0,134,1159387.4180743843,700510.6515893936,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.379236221313477,2394.3791213071568,8130.391671420755,1724.7170210490403,3728.6887766923196,840.1270614574782,270.8037218710286,498.37784128090385
135,51.0,2.0,32.0,3.0,4.0,135,1159388.4203689694,700510.9918118119,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.379236221313477,2395.281444157008,8129.608637999733,1723.8085533635071,3727.664457011222,839.3284877541166,270.37314712036243,497.45000708528937
136,30.0,6.0,72.0,6.0,16.0,136,1165647.0617230535,700359.7565499693,3.0,1.3105766773223877,16.0,11.0,23.0,5.0,2.0,17.126880645751953,1716.773810178794,3983.368981794356,5048.824670443263,2575.467400098391,171.40597493205155,1137.8421846641863,1110.7097096898933
137,30.0,6.0,72.0,6.0,16.0,137,1165530.41333431,700365.5029295534,3.0,1.2504321336746216,16.0,11.0,22.0,5.0,2.0,17.386608123779297,1676.634462935674,4099.309383900928,4935.624452519996,2459.4869211442224,158.3672584887631,1243.3732577242918,1093.4367503149435
138,56.0,2.0,15.0,3.0,4.0,138,1159393.1053989679,700519.6331987232,1.0,2.2257657051086426,12.0,3.0,15.0,6.0,0.0,31.379236221313477,2397.9606547949297,8119.779303272953,1714.1913573460197,3722.374864587643,838.3290995682338,273.5380345597123,487.91760059561796
139,30.0,6.0,72.0,6.0,16.0,139,1165753.082836479,700376.8890616447,3.0,1.4962174892425537,16.0,11.0,23.0,5.0,2.0,16.250553131103516,1778.9725466336788,3881.9902410912377,5145.504452157411,2677.4766808953273,182.0221301905939,1032.0168608484141,1087.2375060531842
140,21.0,3.0,21.0,3.0,4.0,140,1165571.3522288054,700383.4825523943,3.0,1.2504321336746216,16.0,11.0,22.0,5.0,2.0,17.386608123779297,1708.4186131781714,4062.031969722814,4969.487663282503,2496.920864541871,142.98618693682207,1200.4196881155428,1079.7501570500121
141,21.0,3.0,21.0,3.0,4.0,141,1165721.3299472183,700389.3335905522,3.0,1.4962174892425537,16.0,11.0,23.0,5.0,2.0,16.250553131103516,1775.593494513223,3915.4679061007027,5111.532143265675,2644.2197581493033,156.20826210372843,1057.99139328806,1080.6207595772653
142,30.0,6.0,72.0,6.0,16.0,142,1165856.0442447215,700390.8122621477,3.0,1.581907868385315,13.0,11.0,25.0,5.0,2.0,15.413749694824219,1841.0154597452374,3783.343552329576,5240.537166944115,2777.3110691495685,243.2095599324319,930.129106114645,1055.2773688358716
143,33.0,3.0,18.0,5.0,11.0,143,1165708.343752727,700407.160982728,3.0,1.4962174892425537,16.0,11.0,23.0,5.0,2.0,16.250553131103516,1785.8471421916904,3931.500774055932,5094.072899517391,2628.782709607425,134.73258452888945,1063.6422269457482,1065.3786593930142
144,30.0,6.0,72.0,6.0,16.0,144,1165939.674982965,700447.8918723911,3.0,0.6974542140960693,13.0,11.0,26.0,5.0,2.0,11.476165771484375,1932.9595986863321,3712.633114900624,5305.888666179762,2852.908344034818,271.2315339508042,832.4751720309703,984.2725485578372
145,30.0,6.0,72.0,6.0,16.0,145,1165566.352238804,700464.23534365,3.0,1.2326562404632568,16.0,11.0,22.0,5.0,2.0,17.386608123779297,1781.6875841851106,4081.712685907683,4941.822748386092,2480.3824522146133,62.07877782708029,1144.4056482242709,998.9103540493458
146,0.0,3.0,3.0,3.0,4.0,146,1165774.741585806,700470.8596742302,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1872.428527187466,3878.765980955883,5140.697265337861,2686.4236014853554,131.73998331603454,979.5684637424722,990.9154714113276
147,36.0,0.0,0.0,0.0,0.0,147,1165776.0099559724,700471.9236484766,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1873.951202069919,3877.7416394175066,5141.64011107336,2687.5608970326975,132.37600009955102,978.0194542450778,989.6434454006825
148,29.0,3.0,93.0,3.0,12.0,148,1165776.5152043104,700472.2760099769,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1874.49408898137,3877.319103954036,5142.034621756204,2688.022291410551,132.6665227005065,977.4260657729503,989.2070750391271
149,29.0,3.0,93.0,3.0,12.0,149,1165777.0296389759,700472.9932001382,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1875.3664683131285,3876.962296288757,5142.341940459469,2688.45104268765,132.80444168536133,976.7032733353999,988.4100287030183
150,19.666666666666668,3.0,18.333333333333332,3.0,4.666666666666667,150,1165777.2868563086,700473.3521233052,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1875.8029540978469,3876.784022690442,5142.49556334749,2688.6654637890133,132.87540072026553,976.3417685407863,988.0111826481157
151,37.0,3.0,39.0,7.0,13.0,151,1165777.2957145572,700473.7166238874,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1876.1319678293423,3876.850023209504,5142.408150647528,2688.632571643723,132.7223382438717,976.2127827413053,987.6508877299567
152,36.0,4.0,29.0,3.0,6.0,152,1165778.7943992168,700474.0450353026,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1877.1036413960871,3875.450480906076,5143.767585063815,2690.0839355347753,133.92641195678888,974.6898611794621,987.0619272514652
153,21.0,3.0,21.0,3.0,4.0,153,1165777.3045728058,700474.0811244696,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1876.4609947181098,3876.916056894895,5142.320762313639,2688.599728541528,132.5701018312811,976.0837969418244,987.2905928116419
154,0.0,3.0,3.0,3.0,4.0,154,1165778.3242558092,700475.151004225,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1877.8765937492276,3876.1375510224666,5143.023117905059,2689.490841870615,133.02505049201466,974.7675074539704,986.0568532197004
155,31.0,3.0,5.0,3.0,4.0,155,1165778.0847549736,700475.5217383951,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1878.0987224267024,3876.4480782418855,5142.694579342808,2689.2107478839293,132.6499121455838,974.8708234978683,985.7344636641625
156,33.0,3.0,18.0,5.0,11.0,156,1165778.599189639,700476.2389285564,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1878.9710967706471,3876.0919992609024,5143.002468222468,2689.6404753822103,132.8114571475828,974.1480310603564,984.937417328324
157,31.0,3.0,5.0,3.0,4.0,157,1165778.1024714708,700476.2510676384,3.0,0.9403960704803467,13.0,11.0,23.0,5.0,2.0,12.455987930297852,1878.757100899934,3876.5806029803907,5142.520009190576,2689.145582196052,132.3560117362957,974.6127433254057,985.0135509481137
158,36.0,4.0,29.0,3.0,6.0,158,1165675.2283333838,700486.4059029818,3.0,1.0367146730422974,16.0,11.0,23.0,5.0,2.0,14.47671890258789,1843.7800903244017,3979.360900953043,5040.621340525876,2585.783883237094,48.87018926982734,1059.061207348011,987.3343478184609
159,36.0,0.0,0.0,0.0,0.0,159,1165948.9072479755,700541.7988368124,3.0,0.39086270332336426,13.0,11.0,26.0,5.0,2.0,11.429914474487305,2018.2307626250472,3724.221611945524,5291.207906514906,2852.671026517134,177.96828091083813,791.7401476755231,890.2166741800904
160,0.0,2.0,14.0,3.0,4.0,160,1160146.121937558,700716.4175820649,3.0,0.9528972506523132,12.0,3.0,16.0,6.0,0.0,21.51318359375,2356.949721823732,7603.813433020752,1159.510823190322,2960.8722058112967,259.43847457056785,454.7726045603129,185.56928514128327
161,29.0,1.0,3.0,3.0,4.0,161,1149545.4984538108,702295.602415815,1.0,0.7354018688201904,3.0,6.0,3.0,8.0,4.0,104.89319610595703,1424.3907456352313,1414.0892052368897,10783.00262876655,3598.9567082427257,2601.363461612692,33.47053710485545,3944.995273059394
162,24.0,1.0,3.0,3.0,4.0,162,1152441.2938432992,702291.1047213972,4.0,0.4434361159801483,4.0,6.0,5.0,10.0,3.0,113.41527557373047,1033.0734594488397,2049.361040447131,7887.881219761254,3719.440855461933,448.88226924053305,87.57108665054642,3286.617876290083
163,25.0,1.0,16.0,3.0,4.0,163,1151873.581724137,702312.5541535616,4.0,0.17874866724014282,4.0,6.0,5.0,10.0,3.0,118.31587982177734,1572.8861660967968,1664.3229669579123,8454.996352274235,3715.4440901407643,1016.8173620476417,82.51428111444811,3366.2514966489525
164,21.0,1.0,3.0,3.0,4.0,164,1153486.3147191405,702279.6910303086,4.0,1.4457252025604248,4.0,5.0,5.0,11.0,3.0,113.1569595336914,102.28149093594865,2929.39267528841,6843.52153461507,3544.421242866583,594.7795053380568,596.7079169708472,3297.9407426647967
165,25.0,1.0,3.0,3.0,4.0,165,1152049.15191105,702328.6075991392,4.0,0.5991808176040649,4.0,6.0,5.0,10.0,3.0,117.61060333251953,1417.0503794904125,1790.0492692508083,8279.154747694158,3796.213287506649,842.6084305426831,58.72709310198063,3357.5748436485283
166,18.0,1.0,3.0,3.0,4.0,166,1153000.2451532185,702316.9560476393,4.0,0.2574950158596039,4.0,6.0,5.0,11.0,3.0,111.6546401977539,475.50174586648734,2521.0642773811555,7328.484563284887,3620.8286761314484,107.32753551891487,115.03032737130457,3302.3569851070915
167,18.0,1.0,19.0,3.0,4.0,167,1153242.450705558,702314.9435844719,4.0,0.2542414367198944,4.0,6.0,5.0,11.0,3.0,109.51448059082031,238.53685662923348,2729.2543475309058,7086.385867711175,3591.1602354490533,349.17818871215036,350.30905478647065,3310.548605757685
168,24.0,1.0,13.0,3.0,4.0,168,1152789.8384218067,702328.7608140558,4.0,0.15808546543121338,4.0,6.0,5.0,10.0,3.0,112.09968566894531,682.5879254819181,2351.2020924153667,7538.598234991667,3669.2894413328268,103.40486757758043,39.73111668074609,3311.0083166193635
169,26.0,1.0,3.0,3.0,4.0,169,1144669.7755937278,702532.605878815,0.0,0.5112107396125793,2.0,7.0,0.0,12.0,3.0,96.8342056274414,0.0,788.6590261670564,14050.048832821636,6944.914732143321,1442.0641706170716,94.85024774643111,6754.208675606506
170,18.0,1.0,19.0,3.0,4.0,170,1153124.7012691349,702325.8995993137,4.0,0.5586520433425903,4.0,6.0,5.0,11.0,3.0,110.35025024414062,351.1009529191967,2632.345746833698,7203.864349324589,3613.4947513873817,230.97228377384684,232.28010588615962,3315.7008048660664
171,27.0,0.0,3.0,3.0,4.0,171,1147450.5055965483,702467.892425552,1.0,0.35007452964782715,2.0,6.0,1.0,8.0,5.0,116.29862213134766,964.9002502718917,1794.5479014030072,12859.934418832307,4772.641303267112,2638.902170550048,63.43545092568839,4969.707186818887
172,25.0,1.0,3.0,3.0,4.0,172,1152219.256229639,702354.649869889,4.0,0.5461647510528564,4.0,6.0,5.0,10.0,3.0,115.2154541015625,1245.005691079065,1926.5382300211163,8108.639783267395,3850.245143060757,674.4842045458256,27.60204438949215,3366.886722067244
